time,price_to_earning,price_to_book,value_before_ebitda,roe,roa,days_receivable,days_inventory,days_payable,ebit_on_interest,earning_per_share,book_value_per_share,equity_on_total_asset,equity_on_liability,current_payment,quick_payment,eps_change,ebitda_on_stock,gross_profit_margin,operating_profit_margin,post_tax_margin,debt_on_equity,debt_on_asset,debt_on_ebitda,short_on_long_debt,asset_on_equity,capital_balance,cash_on_equity,cash_on_capitalize,cash_circulation,revenue_on_work_capital,capex_on_fixed_asset,revenue_on_asset,post_tax_on_pre_tax,ebit_on_revenue,pre_tax_on_ebit,payable_on_equity,ebitda_on_stock_change,book_value_per_share_change
2014,0.0,0.0,20.70659666395573,0.15594892183064565,0.059352574839846975,137.3654376437604,154.28533338287266,84.39001445349567,7.785302876367661,1290.8583424302028,9780.62597185197,0.3211736823169765,0.899206833041257,1.7594375059037688,1.3558885770042797,-3.3834375321438577,4085.0585281906315,0.16136863405918175,0.06668637522792924,0.25318646152485375,1.2656941431852409,0.3067641999611519,6.84235563311545,19.602307084126615,2.3647745078865072,233.1728618336167,0.2965524957715923,0.2642336632618545,207.15617869048313,8.77150816454281,-0.12829034987146307,0.7346583318532403,1.4395268035455326,0.06668637522792924,-6.65086393731544,2.73261468998829,0.1469661752068118,0.14963367970186894
2015,13.045469338610454,1.4382654348243602,27.10034617820031,0.17464625037311468,0.06912727127319473,118.03877671375174,123.74144337161057,67.62684589624031,61.953072916817675,2683.41451635658,15480.164325155958,0.35820655294894266,0.9280474651129644,1.6113936099206723,1.2261193074835524,-0.127807889318214,6729.570774004938,0.19591034254486128,0.09570046601120574,0.06996843654918361,1.06202693650084,0.3247856748242969,10.182137303000122,10.131801868882953,3.6143703578027147,589.777469070021,0.2244622124679675,0.20363150353843038,174.09011970014984,10.234352123268888,-0.46934253004214466,0.8717221687486881,1.436736145890498,0.09570046601120574,1.0814854952287443,2.0822428338291963,-0.22798742073702957,0.04475108744949285
2016,9.736495404565503,1.7551721375219451,11.581093532366776,0.22234904471092948,0.08931310474499246,107.91276274345422,134.93971807653205,114.47243509308663,-1316.5173947353665,4812.20471838543,22805.438119029262,0.40144891939604027,1.0796271538537334,1.6254622847091746,1.2233894420258622,0.20014577170933198,9444.332416442445,0.20810017890593444,0.08223072098485751,0.10094950201074898,0.8205203128069618,0.26757401516229196,4.710674855112183,10.493083333319223,3.2118400631901074,1111.9052162507871,0.22636976523022645,0.1708268324592108,128.21312876754254,10.697382611408267,-0.7813791501480271,0.9368482027954204,1.3689675755800728,0.08223072098485751,0.9425430243182353,1.8465027142351655,-0.05779162258294214,0.12794298486116984
2017,56.18396109176731,7.475230066571841,55.90984743835211,0.19989359187682815,0.09403652566495543,83.76906964718549,137.02706153755844,95.01618986704013,44.51103096686712,3822.252179889119,18456.326728274766,0.46079700325692735,1.2355532471343371,1.5219563674002334,1.1384873055857596,0.45965063869796247,5260.009703975542,0.14752399747614736,0.08295527633688504,0.16526383025538793,0.5300211994260533,0.18615987205169418,2.9091765517641233,19.151156621203466,2.6174502597714144,1272.5729442939908,0.1618600098214566,0.12186279003302672,124.29960124331878,7.778242451187992,-3.86662511235285,0.7378329293038991,1.6000629793028698,0.08295527633688504,2.524800221665748,1.3384912663589643,-0.07303841524941142,0.0801806726971862
2018,30.309881492669565,1.826373107782887,33.38001064749158,0.12173413466199849,0.056002966047929356,108.71289579472797,177.36962576475912,89.60784405082893,2201.970596644967,3141.923102581397,21231.265269966752,0.42044868909320754,1.1544915132466362,1.5527545860820664,1.1593178844275325,-1.0905895351521844,4971.48602150726,0.18099267600496255,0.0936335434479591,0.06841544949838575,0.6977228371449311,0.23438978629868146,6.879100121658926,22.004208277263675,3.00681741564392,1469.0324219966321,0.14727341773931213,0.15609703184725987,196.45806735675734,6.944065843996057,-1.127727226247074,0.7084551258341893,1.5864514652061632,0.0936335434479591,1.2262690189584364,1.6135892888280738,-0.07764148972421668,0.02734934057378315
2019,22.017639746448403,1.6943808617362492,9.717552827339068,0.11319769342661443,0.05411405041963212,185.60215402925476,224.7082095723818,88.96451729751786,640.7777544425417,2148.3625177601816,17043.19664536181,0.4028091482381716,1.2099767460360171,1.6137145775787425,1.1875762454803613,0.15434533827250485,4178.1572813195335,0.15811918854209456,0.049069145691510774,-0.025047390599041982,0.8306805161728498,0.27154465556266016,4.382708476226626,32.05613259086655,3.2528687536749588,1248.6424762672357,0.16833157310674077,0.18083416488197146,323.1152685142851,8.84757957814204,-1.9549949113525906,0.6812423062924634,1.2708367652332861,0.049069145691510774,0.6267514134740665,1.7114461383132784,-0.03061539124944731,0.030867170404373007
2020,58.3687693871013,2.2679227803372206,48.76323992692207,0.12935310132698266,0.056634868608437326,134.18142134099907,597.41719232093,146.3991349398865,212.81934141426717,2297.620069562918,17497.574567193526,0.3773400554574592,1.1344392063667708,1.6083739695115442,1.250453624890393,0.4421056683653986,4100.185909144261,0.2468901039992933,0.1551710905446849,0.146030588488139,0.882172843272877,0.2679542586697073,7.856449462468455,18.566222442927472,3.4097009797794735,1278.1436271024284,0.17565611173117984,0.12405875943268369,584.2839715995217,5.44745820797001,-2.701216405334422,0.5929862478292064,0.8427627079452991,0.1551710905446849,1.1802829215404202,1.9155832009163571,-0.007093050501464023,0.015469965218208953
2021,76.22161057681902,3.231316908619132,24.45749786364049,0.1225250558001861,0.04854016407705848,123.97125806464638,219.82094488845848,60.3429173434702,111.8562539635292,1825.3847007151023,15598.149245854973,0.35806231189668297,1.0299016015578428,1.8077010906893538,1.4461333504415648,-0.19678472050407292,4023.030479668628,0.1911413922268369,0.12493323534039506,0.21445217027499983,1.0059206887310679,0.27919494137235207,7.168400398368709,52.023699779222376,3.9551644352940603,1239.9116338303986,0.19920439306132223,0.10754655967522309,422.86341351872585,8.213044694194457,-3.3276120753248217,0.548572792582188,0.7473167821212439,0.12493323534039506,3.184179837043485,2.137651672001979,0.001784316683667306,0.07857875506058908
2022,37.351188954665034,1.8881343059901656,-135.83138509119857,0.11150586094976059,0.04510256457879961,306.41279958126904,390.04707650928464,108.11185534493634,1039.110012031009,1963.1896336990426,16507.808564285806,0.3808325321053225,1.6695998425493344,1.9637021597342332,1.5143679881854888,-0.096345610081467,4651.123863738581,0.2171608744197708,0.14119239447322357,0.13366276766868915,0.9717212245739643,0.291229825846013,-12.663426160354819,43.55909377314049,3.5842960252152753,1216.3984264910937,0.15605919681027253,0.1453966948840922,589.0121271972871,20.645785232121707,-0.613152464379848,0.5958486544045373,0.6544785159054345,0.14119239447322357,0.3314732170018392,1.909202101000077,-0.035416626593849324,0.008213395583389085
2023,81.39247931700092,2.2864808888405954,-27.894608634205728,0.09113384432870224,0.04375461709568855,424.50839299509107,198.51157209367167,120.16756077515339,1295.673523908285,1994.2688885071484,18436.969911706376,0.38032727408407485,1.5362397001097874,1.8349471787048153,1.4170293496591262,0.21083031597026522,5050.30666743878,0.2115962648491149,0.12863245021131264,0.13794804976379355,1.0361886502716515,0.27805067062583455,-8.659771900279106,17.098227408703917,3.8819589694149492,1249.106742542021,0.21629115524760673,0.16981461180420024,268.8368496237302,8.906459686383167,-0.7425113038097282,0.5628248109248036,0.9389261584844416,0.12863245021131264,-0.34511310616492763,2.1669929368222878,0.7272141043655108,0.01857428301844698
