time,price_to_earning,price_to_book,value_before_ebitda,roe,roa,days_receivable,days_inventory,days_payable,ebit_on_interest,earning_per_share,book_value_per_share,equity_on_total_asset,equity_on_liability,current_payment,quick_payment,eps_change,ebitda_on_stock,gross_profit_margin,operating_profit_margin,post_tax_margin,debt_on_equity,debt_on_asset,debt_on_ebitda,asset_on_equity,capital_balance,cash_on_equity,cash_on_capitalize,cash_circulation,revenue_on_work_capital,capex_on_fixed_asset,revenue_on_asset,post_tax_on_pre_tax,ebit_on_revenue,pre_tax_on_ebit,payable_on_equity,ebitda_on_stock_change,book_value_per_share_change
2014,0.0,0.0,8.933926732007775,0.1839070091732989,0.11875775868766832,327.3528063378621,153.9559410942173,77.01052123172751,105.646895568629,2915.980021590743,15384.423944960623,0.6441824767479847,2.1548208808236176,2.475517463610894,1.6625152999826462,-0.2007588492941813,8150.501197271149,0.44915839218804293,0.157084443643905,0.05999763901589979,0.25947230674241706,0.12380527023494732,1.4556441216505112,1.8810666379705507,813.4424283835407,0.22100134155740456,0.10730699322789888,260.1028773250176,5.443906212463767,-0.20198319140456064,1.1117967656479473,1.5092843002473983,0.157084443643905,1.0933748474205265,0.8546205334577016,0.007647205151793412,0.08359961674992812
2015,5.519379384647674,1.7636693690220735,8.764556797365179,0.16117481978877227,0.11223798930202658,83.61176497576528,128.34700771225127,48.88765519470829,92.46062079465386,2939.3543884314645,17379.078492763165,0.7148362111229882,3.1298493638574865,3.0363815824977793,2.0408336572187062,0.04104864978032926,7536.387328057296,0.36128575250657397,0.1492652211622923,0.11761879913323527,0.24321591543717672,0.07785348287081448,1.431402088792582,2.1340469095007135,799.9978445142782,0.20461659064808893,0.09322787432227975,162.97722844123157,6.087624019093153,-0.16231798503394687,1.1230835170734614,1.2351589921214552,0.1492652211622923,0.8043966846091252,1.1061431079389976,-0.3563991536088565,0.03829938047803547
2016,24.36064179214873,3.121243414595637,10.148620392043087,0.18449524215745278,0.13198628094302053,73.38979647369105,122.69018560144526,47.88772546692544,276.39958438101996,3742.4801259263877,18906.385467950244,0.7101994288262304,3.1506873623596587,2.9993147776076197,2.076489507856764,0.10908388152297059,8082.814645881947,0.41448113222503413,0.17192265276295746,0.14495273437227346,0.16337108098539785,0.073878244573208,0.16100669579799712,1.866796267702277,885.0286914151492,0.16745338255781114,0.05653137546437424,147.83986968437944,6.4823018213096475,-0.42135606144514287,1.1003838846991043,1.1783083123092597,0.17192265276295746,0.9188751606936871,0.8275334574820965,0.03599266020982718,0.05181656698278845
2017,19.61641918186345,3.744393070226799,13.349942705643809,0.20686768127246907,0.14531151644061172,69.50937041044799,112.54022495229056,56.10287501177277,62.31923320599339,4015.0816555581478,19588.405439760416,0.6717783025377384,2.7757022610920905,2.579626098669329,1.9849849485355606,0.5430956522447216,6626.741285568524,0.4188418207470682,0.1769476305831499,0.13810185338968686,0.1678284915087862,0.0771539004364794,0.6217615736796569,1.743327466798511,854.3587000967478,0.16812914182607838,0.05967174701924463,126.0558569501691,7.395483872355469,-0.3362524846170545,1.001480207397242,1.3798923374348888,0.1769476305831499,0.9319281131057671,0.7030119030480733,0.5317917883057196,-0.0018313031128176882
2018,14.893419024267908,2.2255513400673905,17.103153322925856,0.18950731769981957,0.13312891005842736,77.73592683681646,114.07573674061226,57.354931988954064,176.44188293542476,3451.6376204931685,20469.10348634194,0.677574717926644,3.860440422302637,3.663665905296536,2.5912436034531594,0.1484364659585193,5388.147378527907,0.3459812023254088,0.14784568443530396,0.13833108981862877,0.22160956082233785,0.09042065677625805,3.052697171751008,1.8213890518958922,919.7994487822152,0.10804569770794449,0.06343786950059574,132.7685383689696,7.088921651497209,-0.21846540543752577,0.9571767011486516,0.6076931873148989,0.14784568443530396,1.2001829548890177,0.7543932241848131,0.3042565368085089,0.04374971931141435
2019,11.919447868306998,2.2250720743064916,13.637949399436078,0.1691009848454591,0.12174623950341815,78.16954695756719,126.7155693147185,48.49861200541913,13.491145197154587,3504.4909677219043,22364.739160871908,0.698827536735767,3.63550869805764,3.9785455287888456,2.8322321168893936,0.6390683216348869,5108.911045150373,0.36579088510265684,0.14925393981377558,0.1566895637831477,0.2343624045243146,0.11709881932977376,2.3377546889458607,1.7606116528569369,1075.5199181995588,0.08877726923420261,0.062287629098050475,156.39865633235405,15.224655438052904,-0.3081980044929145,0.9095389829757276,1.1931674108324986,0.14925393981377558,1.064580713269898,0.7169212330212064,0.008107236408107281,0.04580765096291675
2020,27.038712977205734,2.4026700073677714,16.214111221262762,0.14382181634137978,0.10518004214955605,201.3627915348539,141.95595709991906,56.098610638002114,49.49702180455499,3373.2990707290724,21548.64658508655,0.6893839323784253,3.6003489991389843,3.8619586941478907,2.926729249439525,1.3527139978227651,5015.490433074214,0.3596688657451606,0.14315030873862436,0.13352198136519142,0.25567260823673,0.10586034128003692,2.473342506131747,1.732054457348651,1143.3606378748232,0.07728373005750121,0.04461123605431681,286.8732118134849,4.472390851845685,-0.2874269881906903,0.8322313271305564,0.8422294610019865,0.14315030873862436,1.1072502328205427,0.6814516316277477,0.010089969928089125,0.024209989363321745
2021,20.7633365776053,2.5682639075378955,18.717589872399927,0.13650925684697177,0.09787457799963023,218.15710361131065,168.6071469984202,54.0522097906287,70.46278130023789,3179.745966115132,22245.55897445342,0.6848175988894349,3.3252658197467246,3.595340044407522,2.4916600584983084,-0.05496541230175103,4911.646651280056,0.3576104683842479,0.14191629247675855,0.14080614411076792,0.26588392332674654,0.11013397961442628,2.6946560331430667,1.7377901861801484,1192.7666639439988,0.07974994943149444,0.043152040157171556,332.9187519967976,4.786557214775547,-0.24647317422341866,0.8141911656958352,0.8130101994690719,0.14191629247675855,0.9986280723167756,0.6830365933595631,0.05951319102953626,0.04765994861548032
2022,16.119122254240157,1.9228564439387728,11.904853286341963,0.16023108721387067,0.11839920633936211,172.41386255287324,149.81838231963792,52.55143653599706,27.834828006180963,3815.779382691374,22526.45160303738,0.6895421086202778,3.2273428991517923,3.210565167355545,2.2266796093085914,-0.07491710591870629,5948.948278647889,0.3750273512975155,0.15634639524376823,0.13209196088425115,0.2122952161792844,0.09674998125344277,1.7593986311160528,1.6173865884968115,1243.3453610352008,0.06492500778052603,0.04349061382430333,270.0157823929704,3.5788283218476598,-0.2974045853327312,0.9155912626572149,0.8197347827288111,0.15634639524376823,1.0808045355204503,0.5853068900692486,0.06156295678876267,0.031750574776962956
2023,13.902705610682018,2.0665258871139516,11.791434989185856,0.17001473617933047,0.12487797864711986,202.47131624843854,160.52738948858192,49.977582071978524,38.95252438536489,4592.6462931374635,25840.03336155723,0.7047250520591543,3.3078016492198206,3.1725269382138372,2.109710483538197,0.03141602822917122,6187.27557106643,0.35394257481014174,0.14447176669678258,0.13219701822062346,0.2930349374411341,0.11847275396232487,1.1321861345759374,1.685122046749556,1396.5265816324147,0.0917618778640799,0.059508665486917155,313.12064866254656,3.3708896548293428,-0.33445867555690073,0.8929088328671363,0.8206797714589414,0.14447176669678258,-0.04433887534489137,0.6479952650114913,-0.023782817141192136,0.029601421766386377
