time,price_to_earning,price_to_book,value_before_ebitda,roe,roa,days_receivable,days_inventory,days_payable,ebit_on_interest,earning_per_share,book_value_per_share,equity_on_total_asset,equity_on_liability,current_payment,quick_payment,eps_change,ebitda_on_stock,gross_profit_margin,operating_profit_margin,post_tax_margin,debt_on_equity,debt_on_asset,debt_on_ebitda,short_on_long_debt,asset_on_equity,capital_balance,cash_on_equity,cash_on_capitalize,cash_circulation,revenue_on_work_capital,capex_on_fixed_asset,revenue_on_asset,post_tax_on_pre_tax,ebit_on_revenue,pre_tax_on_ebit,payable_on_equity,ebitda_on_stock_change,book_value_per_share_change
2014,0.0,0.0,16.015231754668363,0.05503837114444246,0.036233993223096804,127.53443106599943,146.49328290794446,71.69630348138891,18.194901647963395,536.271739285636,8630.41043163333,0.6656108814384626,2.739023069964434,2.1398114981436334,1.206219596666695,0.14287948325716532,1327.0512224476113,0.2003893374988537,0.13151585122035342,0.10571884038105245,0.2530386437055363,0.18006315548325336,2.9348984178447237,7.577451361886305,1.6438042484627584,574.5229485970084,0.09028063512128967,0.12895614146142878,202.46907510406658,4.9185936799460075,-0.18120514965952073,0.6576796388613103,1.2560435425073146,0.13151585122035342,1.3238283125295287,0.5372214379612557,0.47731098998694943,0.02425638638565268
2015,25.27666563975116,0.8944937249151503,13.897585830631227,0.06331932741049773,0.03718195135747904,118.74093503239087,118.1880058562869,48.359823450849184,28.789574340651395,747.7948899766162,9915.949313113999,0.623536594908794,2.084392461866439,2.0811966606313863,1.3143304625594638,-0.0627393005730074,2019.6341355321947,0.19061078410449528,0.11200177329377126,0.08108798543271578,0.41323117531914694,0.2049723363876899,3.82945928021828,8.48396728713086,1.8107598084773882,611.7057015037715,0.11548216723921509,0.12228026618338529,188.59144998175648,4.407074874188508,-0.25073942449130393,0.9069455918360791,1.2156285640852649,0.11200177329377126,0.8466800509900845,0.7372488359711866,0.015105733286519745,0.043773911641665
2016,54.57582869549522,1.1134476860776652,25.14174295310893,0.063276521111693,0.03799440302329287,111.8281038409807,110.0871360874617,40.43532568577065,2.808075706677355,860.0930854057099,10659.621330689408,0.6259233090799283,2.087425793184192,2.0584250236721946,1.4930543408501942,-0.4038242280840309,1795.211319610651,0.14925350371368468,0.0359167382234901,0.02158118978170971,0.3655161261324877,0.2199395669187443,8.32906675522602,47.27556290808582,1.7029951440973274,390.7319092983223,0.1272832536789205,0.11508025916142232,180.7462082916906,4.910350478613327,-0.13567736142939807,0.9862861297691731,0.7963986452925653,0.0359167382234901,0.5945760369674239,0.6776034653826847,-0.2390359995690926,0.015032346736852203
2017,19.062138953544633,0.968097041341761,21.796442326791922,0.05749289850717381,0.031494520701439856,122.42797559323412,104.12328625489586,44.657036044800066,-0.016185576986742257,653.5981188149069,10313.302342631876,0.5577276211043144,1.715363758601195,2.6985220460530006,2.030319065493865,0.779621029953295,1006.2139959457875,0.1209857007522703,0.009171401504540615,0.07070637927258464,0.5623047382333617,0.2501076709161196,6.688714417410703,3.55881005404735,2.0905864601531023,1053.3277975847893,0.1411950119436281,0.15655977645806482,181.45070592190035,5.03781462164929,-0.11259275869796626,0.9116998660480087,1.1967265800477742,0.009171401504540615,6.044314629289137,0.9869581438226739,-0.31869386978644076,0.017992308456292426
2018,22.536891725680935,0.9556507535301185,2.6096072064004865,0.050889036946989326,0.024338603987676958,122.48956199068873,113.48739830044109,55.0875779138038,3.7800020824737706,549.4768310476014,10059.07296597628,0.5018945604483566,1.42909934310968,1.9155056832010744,1.362990041870738,-0.06168488970047519,1320.9922841743705,0.17538938485026362,0.07150031822802305,0.03998895143541011,0.6041681233136844,0.24117540025796644,5.822562353820103,11.758095142269724,2.345034380340406,775.3431690304914,0.11314786526915321,0.17334264216462733,181.50018260691874,4.915619047866961,-0.01973114274446615,0.9420878361405511,1.5269556966720768,0.07150031822802305,0.7412314708642396,1.2118231407088478,0.7666827059664175,0.016275811416381517
2019,28.842208732208412,1.0092299815225279,15.571484096065168,0.035777243659892474,0.017538137697182574,114.71359343282604,110.05044562144924,63.88329347345968,15.212174748515809,370.133028293657,9806.442005984067,0.48964223099448945,1.2915772085531376,1.4988276598783288,1.0783037158775828,0.22866332047117327,864.9558422017682,0.1202146150217118,0.049465912180938626,0.04136042434074246,0.29984993409745786,0.10837187780903781,5.320354799301225,118.61914904873333,2.3153363019322426,447.9198595464508,0.1337479478686795,0.18396679493454626,161.5359426406912,4.425205611067559,-0.106095098407241,0.8726837389843713,1.5485153468251158,0.049465912180938626,0.9824288701328618,1.1071018003044648,-0.0650453717226142,0.0190511778227887
2020,-1451.6595898508192,1.071868277190118,217.66033763488707,0.034934978432168265,0.015965456019015417,118.91202118708468,121.94984930721272,92.94402607098817,7.198465730415421,337.47756471524656,9441.251664005615,0.47977722674348455,1.4926354237338593,1.534454944149265,1.1684271190610116,-0.141634276204563,605.4978968817913,0.11762223214131826,0.04831035428277754,0.063973387269887,0.2978714007260831,0.09877042598230389,26.95666473812281,2.379987228831768,2.322220487794941,458.9921991902466,0.17666298128072025,0.2074887426964725,147.82909118970136,4.2367353525984015,-0.153000205454554,0.5884959355644379,0.670029331624411,0.04831035428277754,1.9215797790413636,0.9957522613710967,-0.5264064821401431,0.030455937930396932
2021,38.2785386717254,2.060228209695172,-111.64559145716237,0.04286523605588626,0.022141712038979123,180.64230298497958,95.65332447593963,72.41893627083788,-4.947355612413565,404.7668857042803,10667.31953978788,0.5342173966231683,1.6884729489082761,1.826004227197751,1.5330642257429377,0.38536601482608435,159.9695014692713,0.07382551346234055,0.00868156639778974,0.1335879393304776,0.37727453249692255,0.1653073302264905,-17.826154214704975,3.2147565686495403,2.0174848016860683,980.587370997522,0.19906730507122863,0.17969559538252336,203.01585046755457,2.6810468332222452,-0.08186246103574668,0.4208995938796002,0.8209750942642692,0.00868156639778974,32.69705534495355,0.7612797698263889,-10.858282182131642,0.01992296126925003
2022,334.17520190801525,0.8403867359310423,-769.353075435631,0.04599276219722647,0.02883889749285379,172.43746736639022,82.74095020221775,55.04238121366054,17.355088940414348,518.9611868014196,11100.433528102516,0.5427559636539022,2.1051675486959827,2.270781834915971,1.8962119569546099,-0.6459950660194518,1137.343862005186,0.10952040850642052,0.03237981517208422,0.014314963229112273,0.3737494137012487,0.13815183146455212,-260.363063245042,3.094590070608243,2.2035249165907063,556.8573977627723,0.19767767219483703,0.25191593471508095,200.35237683301324,3.345045200315052,-0.05362525332530952,0.6614499499986725,0.432694938803685,0.03237981517208422,3.7947880253458064,1.0312720027965343,-1.7217085531031795,-0.004150390054603217
2023,71.07554747446763,1.1126007434105922,279.78118978407264,0.029566375895985157,0.018175077335651522,759.1244852555044,86.61984807446495,126.58694496945029,3.1518573084583226,334.11385836778896,11203.779531013084,0.563171091447994,6.579135556372982,6.48922910736788,6.217966301179079,-0.6622809815024328,596.8318017005665,0.09194645926432211,0.01882882624856752,0.03821266964861478,0.28030445660068354,0.11258233388886704,42.424861345676874,4.895291361077027,2.130370212349831,473.8276487699899,0.14701560337468456,0.190757247139651,398.9857376667514,3.189483012605128,-0.7804322313836756,0.49747392825437026,0.496820442434052,0.01882882624856752,1.4361065705984275,0.8633247004624653,0.8959810430647086,0.023759054857242688
