time,price_to_earning,price_to_book,value_before_ebitda,roe,roa,days_receivable,days_inventory,days_payable,ebit_on_interest,earning_per_share,book_value_per_share,equity_on_total_asset,equity_on_liability,current_payment,quick_payment,eps_change,ebitda_on_stock,gross_profit_margin,operating_profit_margin,post_tax_margin,debt_on_equity,debt_on_asset,debt_on_ebitda,short_on_long_debt,asset_on_equity,capital_balance,cash_on_equity,cash_on_capitalize,cash_circulation,revenue_on_work_capital,capex_on_fixed_asset,revenue_on_asset,post_tax_on_pre_tax,ebit_on_revenue,pre_tax_on_ebit,payable_on_equity,ebitda_on_stock_change,book_value_per_share_change
2014,0.0,0.0,16.492446292501906,0.1710000948429207,0.10840070789846516,54.60497376708707,106.51369516445146,41.80174343377259,75.52152524412782,1848.1141868383422,9688.58570764975,0.44152863264410314,1.6578801622118993,1.9030262623375662,1.5229268740350517,-2.9998929097393447,6056.942636432574,0.34808102686842285,0.16281269117314734,0.11022216383426517,0.9818816836493472,0.30099225644101846,4.451519237803874,9.477569947692608,3.573303767774818,5097.746054368344,0.1812626976470756,0.07649869920081839,119.63627906586748,11.14298359922737,-0.1391395566586012,0.8239825065558491,1.4193152852456015,0.16281269117314734,1.4574266024490026,1.3156226254868244,0.014466056913674426,0.10275155868375496
2015,23.965532125857862,4.48687997822059,16.218461526150136,0.25338155341347135,0.17201657923287253,32.56008829096821,80.16656759926464,30.738302282417926,137.1572007826824,2856.9446240127686,11504.882575574506,0.5232514055798683,1.9782506477638675,2.0978900505685134,1.5791303975186954,-0.07217028811010028,7262.744927802915,0.3184086650125641,0.1360575490169975,0.09333756450724205,0.7715034950537842,0.29068743388837237,3.7242018687221843,2.737812719380428,2.627747632109922,5963.0779452045,0.1763303002166714,0.08559491854728087,81.97825779685361,14.710783036224875,-0.1837328925666226,1.0547166954734941,1.2858424471142775,0.1360575490169975,-1.1715227539262478,1.080199910620097,0.046167565005898525,0.05148512306633617
2016,15.867858108275762,4.902218207383708,45.51993353316645,0.2928982427942463,0.19981598153752111,27.500310528222165,74.74917556805676,35.382861706381426,65.22018875750877,3305.199098083239,12037.244031712145,0.5696159259512219,2.1642000349341437,2.3099005339818417,1.7473279685603986,0.022084120694528905,7823.392557506922,0.35161015737068807,0.13164229679134706,0.10165129080280656,0.7319926129779653,0.26547090348616925,6.332924100371307,2.910573237775186,2.3478168254639464,7814.148047362041,0.19011752449055203,0.09524810831185154,66.88838405298382,21.784527566096365,-0.17727292628811833,1.1802901472876302,1.2862490963047342,0.13164229679134706,0.45279089638293923,1.0657828585176201,-0.03688711147888179,0.038512023610665094
2017,22.524616656672254,7.920934092642838,19.790812392263398,0.32291603022870957,0.20200960617910063,30.344933988184195,71.1694578131323,46.18091677638259,219.83754253188158,3725.2233109534045,12499.225910131463,0.5265183386106124,1.6297336982590107,1.666273263221399,1.287562036683793,0.10477605497121381,7381.313130788854,0.3826189511351523,0.14334621694264718,0.12523956484751506,0.5701530737841343,0.1825055357048003,2.554413535417457,1.909854781146257,2.3536214185617697,5643.839342644603,0.13598692591758743,0.04251130985224747,55.32626591324926,26.138437662289732,-0.22278720189583734,1.2312731400082941,1.1460667492892938,0.14334621694264718,1.1870700131151601,1.034193983993348,-0.04366474576362767,-0.05819417735011399
2018,16.918185286498627,4.616850438561133,20.59895652154172,0.2873304972594091,0.17105284926246747,33.87755814888056,70.26852567589944,41.24369461094664,78.27331573596122,4025.378283709391,16440.563777877556,0.5671858041325334,1.7367400787305745,1.384322771140346,0.9692281945549281,0.03424754481314801,7081.032696976587,0.35971361471639396,0.1396852844855233,0.10812894292357074,0.3979520224150565,0.18009851638283036,3.4556794674483675,14.588601507576405,1.881378486259843,2979.571723407033,0.0969535381592828,0.03817435955636786,62.56566545235,25.219528119815504,-0.19332887930977843,1.1007858373338284,1.1787443224666776,0.1396852844855233,1.2465621934640434,0.7601041368480118,0.02225676941907592,0.17186536071661243
2019,15.217518523802475,4.149397097750794,14.27651669654552,0.2600816311747358,0.16249397578634675,44.44314716908901,89.90115249186283,48.70179208502934,38.75837975618769,4202.737349480905,18887.339559774533,0.5449377194302648,1.6365147696537197,1.3957243007656097,1.0591508643790073,0.01011998118544571,6623.597975252734,0.34832369129426066,0.13046776968370308,0.09205047609471076,0.44185565886859085,0.21496168732381596,3.6373789130333543,26.35258152287327,1.968085412305808,3355.8969002403956,0.11028960355710138,0.060398308648313914,85.95368096485844,23.64258631350503,-0.18742561953490297,1.0751448682632232,0.9455199838517653,0.13046776968370308,0.9785302280511744,0.7836809824376229,0.018576245689318264,0.07433311389750921
2020,63.1584528084437,4.9984656362659265,18.808333746961104,0.21882154588165584,0.12958215786495264,10.74676378239642,75.4881892317957,42.93536752622793,40.2186817687275,3390.940301445272,14989.169840706409,0.47153198869967566,1.5333331335433138,1.5376913126521892,1.156552589958646,0.5154124500704788,6176.763081677037,0.3348523463179744,0.12458317223566419,0.12519063280489146,0.8829012440511909,0.3126302206781205,3.650714387625809,25.093000299670962,3.0633152528116034,3937.010275399548,0.1533974982672423,0.050268662103419175,43.332497724470386,3.2662895064065407,-0.1350207593957568,1.015215058008191,0.6720068904754641,0.12458317223566419,1.1019930532521562,1.3275441251595426,0.009864229886024405,-0.0021431001023733648
2021,7.680866956817461,4.518623206604168,18.981077773160788,0.27462631513038716,0.11662783768854444,24.050290429531913,80.81941411519823,16.341026624454514,39.986331252890224,4847.696846508471,19331.277897466985,0.45261709262647387,1.3496480831978284,1.7747294083340373,1.3760976532886018,0.4390691397958993,7164.475428444842,0.3042812902259842,0.14508486342320945,0.18104498338726152,0.8338389828341105,0.34066577166547507,3.0855953053995964,33.17154370227988,2.5916363225689723,9128.913428657748,0.3077428398001126,0.09108122743755902,88.43558428790726,5.682637246336028,-0.13667880173880848,0.9434391196417853,0.854687569622756,0.14508486342320945,-0.5659603704324765,1.2522458708063198,0.7719905071649006,0.20457149994800045
2022,18.42401420992266,3.7173083944535548,9.932487424427055,0.18437481605264827,0.09718161004625679,53.69030655114107,77.24846094763414,42.09826255242202,18.73936839690509,3765.868257997506,18887.397370145623,0.4573112778103343,1.4364108844379309,1.6939291159685959,1.3377222608348136,-0.2360633324349583,6397.013400260768,0.2901394712526357,0.11199833996947917,0.09579924063172511,0.8540688445706692,0.28755653120782476,1.8640942107431882,36.87924311963426,2.8807388303164254,1967.328402272268,0.18945394809503055,0.08757528634961165,89.43236118003841,5.185747257887609,-0.16916342005006593,0.9453716550864221,0.7200843379067252,0.11199833996947917,0.790884393992476,1.3903079788432704,-0.09696419679763778,0.010452535091008826
2023,99.1280843421342,3.1943377499637666,21.311598268190398,0.15932875467719593,0.09632517139821833,35.5695371870803,79.11235526179249,39.91897190487562,11.218872098672485,3627.7685584811943,20825.22778037481,0.47557753213793724,1.7711308996272361,1.9109520320280051,1.522738422328998,-0.026278337502040127,5882.51017405572,0.29678895401225286,0.10914195340373065,0.11988203796702165,0.7642462416962107,0.2948765835187785,3.873040830128336,30.825272845981452,2.723869055125192,5664.513241816552,0.15733481985435335,0.08222647943313552,75.16359076371994,18.347389357730826,-0.11639001411763013,0.9662308579425154,0.6025574780571172,0.10914195340373065,1.6327899705301228,1.2845931440157394,-0.10257574801181123,0.024238626918856563
