time,price_to_earning,price_to_book,value_before_ebitda,roe,roa,days_receivable,days_inventory,days_payable,ebit_on_interest,earning_per_share,book_value_per_share,equity_on_total_asset,equity_on_liability,current_payment,quick_payment,eps_change,ebitda_on_stock,gross_profit_margin,operating_profit_margin,post_tax_margin,debt_on_equity,debt_on_asset,debt_on_ebitda,short_on_long_debt,asset_on_equity,capital_balance,cash_on_equity,cash_on_capitalize,cash_circulation,revenue_on_work_capital,capex_on_fixed_asset,revenue_on_asset,post_tax_on_pre_tax,ebit_on_revenue,pre_tax_on_ebit,payable_on_equity,ebitda_on_stock_change,book_value_per_share_change
2014,0.0,0.0,28.270794315634898,0.15792738651424193,0.10403306922130545,43.55906174935911,11.536178149121561,42.590940055287916,65.5922854110497,1856.9184502763133,10949.497752986994,0.5582030705083172,2.3904159342344173,2.552395909021931,2.4655001788976394,0.1008928212051787,4248.277238619124,0.23073633829134413,0.1434051600368047,0.2035166372783861,0.709634236974518,0.2037984634921932,22.156749945986967,0.6127555737467977,2.382846365092121,653.7205839251346,0.25419950761950283,0.24928387360353438,12.711704742379903,11.79998601777694,-0.16535131083593982,0.8382673730638085,2.539183264279888,0.1434051600368047,0.6467786242038449,1.0926148233200028,-0.15107703557864124,0.01869898538397682
2015,14.952465924285779,2.284494621262102,9.23196538987473,0.18435026733169899,0.12825144537721817,39.14262073946675,10.12262758323652,43.16201343289566,20.191443263550898,2482.5207198539315,12945.491927547202,0.5972975116940968,2.579361758711446,2.837510801776397,2.774645248213745,0.22621085898165247,6755.110436422605,0.2632680877883708,0.17730800238494246,0.19512363442695063,0.4914597307532809,0.2153557135018419,0.9090604473295285,3.8420286008937605,1.8967246995199547,494.69934601237105,0.27913568366482605,0.21814242047551363,5.6600043406648535,11.341859179182746,-0.33702417396902257,0.7932958434820493,1.2641170034961018,0.17730800238494246,-4.391763182863628,0.7883783049860885,-0.007634731201894946,0.052204248238420195
2016,12.272343342955587,1.4793318358035246,10.093274104835544,0.15351456977768194,0.0966780799265592,48.0216450664943,10.62100238256822,42.786437616849845,22.64969966436104,2102.2398220080067,13530.201458759946,0.5920836574024038,2.8331179208871027,2.8148946971867197,2.7639273658630135,0.004819527989976615,5418.080722628921,0.24439688734702306,0.14544029738265,0.15356446744144014,0.4071142471253645,0.22509003172856842,2.058783686169853,4.506314972187423,1.8371897031356461,489.5546063247409,0.19311357850600855,0.16555898934301447,16.47706149075407,9.072198331935619,-0.2816526932262011,0.6611267696903347,1.5232962101984509,0.14544029738265,1.6389021355124815,0.6670485595353909,0.051230922092615,0.008727116948809035
2017,68.76598212456514,2.4504496036291656,24.462613185256203,0.165928825519437,0.10212345889051795,68.15302606255275,66.03409916265552,40.281028357107274,-369.7767635186977,2344.197394694853,14471.949382942592,0.5687279976428957,2.84319211688293,2.994532893266596,2.784009480674931,0.15236983806882126,4754.232913397393,0.22140253564902806,0.1265318154277122,0.15195644475481898,0.6226800780924477,0.1587669560394469,-2.0406752427423736,3.0870808927911,2.317222114343321,518.452683601477,0.1864826151270765,0.13914228989495375,94.11954996953823,8.098966537944374,-0.2473106651456731,0.6720195524074711,1.3317791942574384,0.1265318154277122,2.1908302023709227,1.1601148049242662,-0.09727060832417354,0.6305571574681598
2018,34.884602519832114,5.378263508133545,24.812855307841215,0.21189111981484388,0.11836359134297222,54.15752285999056,32.156960142778175,51.57429130705829,52.55292322100744,2863.230233732665,14074.034843556768,0.5669796793417313,1.678389372655021,3.663172478886134,3.6220375635632496,0.010668975323654014,4891.63281820859,0.36712769687775315,0.2777713381305591,0.26858949955179046,0.4710325680718012,0.2692499928978918,1.9887237811160834,2.0077467999416614,1.85667529270967,18737.262545357993,0.057505831026559526,0.030594513689621565,34.75526455887249,7.349677792989651,-0.14858925473818574,0.40543957574564676,1.2276537936907097,0.2777713381305591,1.1133027744473212,0.8281495455668583,-0.007266931382657217,0.02443663108425987
2019,31.766030649016294,3.818607617744129,20.955818903102056,0.21553541664087977,0.12496592201149133,56.510035921718504,24.31109607316611,47.07960171625726,86.427773962965,3315.661358981609,15938.689412696429,0.5929648540370359,1.9492443457811763,4.335334556063751,4.242451677763884,-0.13814711943124192,5297.016342073417,0.4084537311861683,0.32428259220174205,0.39662263953544274,0.41132024573203824,0.26516757018101955,3.0023012490201313,0.16496214357905795,1.810525401614683,22126.255584458053,0.057877711518924596,0.04856860776254298,33.6939002491594,7.534598031431593,-0.13861813980185073,0.4354109182718862,1.2799265096940606,0.32428259220174205,1.543829977109481,0.7105709378029843,0.0401494344117298,0.06954205091028458
2020,73.28022456072881,3.881269067027177,31.092320674668198,0.06784430707412234,0.04090144577909304,1086.7447028474005,20.36440923085091,56.63092304811137,287.16959158711927,1123.7423640382708,16307.182227093543,0.6206011412053262,2.3002462047469154,7.450290947154142,7.350238312429949,-0.4620543229710907,2395.289823175446,0.15463418718846214,0.06121674510399919,0.20963933560728124,0.4039866670035547,0.26331837862498375,-0.0837329873728255,3.551570849249302,1.7601692451484567,23214.638771212678,0.06672018968585303,0.03529918696438723,1060.3625064801804,7.241162405675342,-0.18505376916265315,0.3761931568715206,0.7879630245304279,0.06121674510399919,4.7942197147737735,0.6449574728150346,-0.43438269617672043,0.010478655525295772
2021,140.85712336676906,4.012629183576837,245.14660915917304,0.10129893970433916,0.047392278151595385,1547.501922554478,17.24985048242854,45.865360599828314,6.8719780599845945,1192.9159815068742,15646.705794083118,0.611860621556668,2.7764398334010676,7.124091210858678,7.02847140691428,0.17769106259490683,1948.2809761079425,0.12045757138688419,0.126525689515189,0.30230576988927516,0.3857721669059708,0.24094751584761723,18.31923880689162,6.178608452713744,1.8519804763036465,19389.97210242859,0.08900131886260328,0.040259385434211106,1530.3668198842986,3.0346516203599925,-1.1062000731089559,0.4142488980760979,0.7736897987225524,0.126525689515189,0.3707127901464439,0.6742316051529026,-0.2889210196758544,0.038437678941751555
2022,14.87327143939525,3.286457094520304,13.645146772957519,0.17689296369514912,0.11490173956275065,620.5013085507522,16.677188308628295,39.950464268628714,334914.5092042798,3031.5053754619075,18186.7384669414,0.6640074004600535,2.740033419546494,5.71425178278902,5.620361729292266,0.1155280585283983,3893.828584921792,0.39514529305745233,0.19363025839197992,0.252473491565127,0.3012193598081804,0.17898676522099924,1.5032010326054128,0.3267217900574134,1.6460070938711096,22321.098282895633,0.10038300582789991,0.059567863941619684,600.8093881188677,1.8615099512110354,-0.32096147817922155,0.39885840103112336,0.766178262022411,0.19363025839197992,1.5286717459191477,0.5372268626384349,0.16455536898810544,0.025718616390370503
2023,13.316422691776571,2.404190267636133,-1.5677923841382846,0.17189749667565488,0.1148022455758483,409.71530323017544,17.55016030812604,49.798216409128464,46.34233173703263,3413.6185724484803,20191.93959009386,0.6608848221430861,2.818756815461674,4.641941133411327,4.555100483948652,-0.04165308690028263,4505.597003084551,0.39063419135677874,0.18492276840066868,0.225760826756554,0.24100097806550633,0.16978715437979022,-0.975168779392981,0.23725919583432795,1.6281573519589454,19177.816351775156,0.11057454607865053,0.05589919593418038,380.0837119364774,6.056321544970968,-1.8852688004799436,0.4832711987599082,0.7156404719406219,0.18492276840066868,2.121861115783438,0.511024838731177,-0.006310881522651107,0.02584177867690059
2024,37.6556176007637,3.8780300881894862,-10.324208587542891,0.182696491807312,0.12681817949178048,422.5469543676387,16.095582120880117,42.119931894340915,137.51569328975262,3888.2601050647354,21915.909287204267,0.6863817458162699,3.1785846055490174,5.8459957631892605,5.755532459682328,0.05256785801435424,5015.357580244667,0.47296853421823387,0.40024048227987924,0.42100142009070934,0.24877201393877202,0.11816596378330141,-5.465600079974909,1.2239744419710017,1.6223755261663868,22212.97923949915,0.12002785024769226,0.05012405869641721,398.5852877222421,2.509473870023506,-0.7909786141885253,0.4726376384126512,0.7636842419109562,0.40024048227987924,1.2376441673458718,0.5050217391423824,0.08685453729829705,0.0389179356305945
