time,price_to_earning,price_to_book,value_before_ebitda,roe,roa,days_receivable,days_inventory,days_payable,ebit_on_interest,earning_per_share,book_value_per_share,equity_on_total_asset,equity_on_liability,current_payment,quick_payment,eps_change,ebitda_on_stock,gross_profit_margin,operating_profit_margin,post_tax_margin,debt_on_equity,debt_on_asset,debt_on_ebitda,short_on_long_debt,asset_on_equity,capital_balance,cash_on_equity,cash_on_capitalize,cash_circulation,revenue_on_work_capital,capex_on_fixed_asset,revenue_on_asset,post_tax_on_pre_tax,ebit_on_revenue,pre_tax_on_ebit,payable_on_equity,ebitda_on_stock_change,book_value_per_share_change
2014,0.0,0.0,34.398390138660396,0.10326472150674616,0.08237895871371463,38.05032720784086,20.549766094498935,43.35354879904175,20.04854741457332,1183.246089747199,10205.912955846587,0.7259889749797525,7.484425946217513,3.6940373122738976,3.5650347501718476,-0.44398133025130376,3194.463774871601,0.19070136111284694,-0.04608457980845798,-0.008377295729438078,0.2848680433917752,0.13892860700472887,0.8697495129160024,0.707858010487616,1.4758046244054916,-8.937731701326095,0.1286575707609771,0.0635253158080026,15.265774808491996,60.981622248029545,-0.15947170705540167,0.6583909429909092,1.171152735559019,-0.04608457980845798,-0.06823261980967073,0.4508633003165969,-0.22107393096740544,0.1667841692905372
2015,-38.47515908309479,3.2111120300746845,-5.785930326624527,0.1973268812260434,0.1613161424888021,41.41186486231075,22.551359600648517,32.66219143321902,-94914056.04310243,2411.9762673263554,10707.352280366407,0.6951515669706619,12.908965019882457,8.301802403320602,8.062515973322055,-0.17904905259249382,5251.816103548281,0.1490643848369224,-0.055456726355361405,0.13832335084204692,0.34740942307034967,0.15670862100281566,-2.8285571430390632,0.7642201721245147,1.6822372503299226,71.20833769543148,0.1319160194340689,0.06586999642765945,31.16032222109773,116.9645849416127,-0.2959889725264893,0.7595846969777195,1.664319127303339,-0.055456726355361405,0.8287355053789531,0.6111282899212411,1.0140329233072771,0.036631081507675176
2016,41.102084285690154,3.0484520117103417,-20.625881219071335,0.2064463286676594,0.15984163626376835,37.39166206378645,22.071092103505165,25.667484349780676,0.07968491685143936,2759.4884162269827,12559.044476492549,0.7138355703160554,20.63467070679252,12.557861800462458,12.213760751927195,-0.22040960203472046,5904.3343053985,0.31069391311536754,0.07371071742478963,0.15429511087097073,0.321863928452045,0.14960388781701647,-4.299272672405806,0.6327573878486822,1.614078453043199,104.12782488442463,0.09821038340669785,0.0627257534859459,34.009423021499494,189.47099714510517,-0.24441743277533967,0.7987973557029047,1.393760503653211,0.07371071742478963,1.2476811977760796,0.5172612871239992,-5.915512213928222,0.05773398172089193
2017,26.720526749874878,3.613596319111653,10.222972051365481,0.14713836523827978,0.03432150432740078,18.037948904540706,15.833696600503561,60.38314488866081,-1.8699166554450402,1197.4278429215985,8130.009744341589,0.24703319995676357,1.4683232192791125,1.1970080168797161,1.0839276751423166,0.19362259426103198,6885.995154604252,0.08191735505809186,-0.022170135898878708,0.017004634264424168,2.4276970041317116,0.4594285735755297,5.423608532276311,0.7015727919731584,4.909112114682582,-10305.059127876935,0.3858816684557526,0.13241713905482477,-26.50605431215325,31.67132154143124,-0.035220697453699254,0.8853814369971386,0.8450921153811695,-0.022170135898878708,-0.7168938639355302,3.721182947018933,0.030224969267531307,0.014170563336245398
2018,18.484052417211636,3.8710252869973885,10.369643592127773,0.2819474192944102,0.10317310666730992,17.98031220881427,9.411007588185454,30.09954963850697,88.10327253843546,5350.118081552549,17054.614171822333,0.3543168728717075,1.7300336624122845,1.5401402823418795,1.4809300664860021,6.0708924611458044e-05,9824.52244270469,0.14298880676711456,0.0395560435470443,0.1785206612164643,1.116333335891834,0.3085752224827789,2.377084938167199,5.151963611708927,3.332790198303795,-3022.3921989304736,0.33103034022583755,0.10120666246658992,-2.7064907416715904,33.52826252385032,-0.6214382858299624,1.2262577975592828,1.3207780175426185,0.0395560435470443,1.0757211999313476,2.2882579644293024,0.02300594777063617,0.0851579441108647
2019,32.72350892895949,4.203329013395859,13.215462927147874,0.2176826216523781,0.08016817644128359,30.748475355462265,9.460174535049292,31.557448057802247,5.761282362489139,4732.797687858264,19067.10238010743,0.3408951755560922,1.6902383809815889,1.7080126955574333,1.6570188905397443,-0.010578842745713577,7830.890488325705,0.10388549878237728,-0.006697100927840545,0.001756450382597833,1.1031471885274127,0.2664994358586666,2.812932407405933,2.7769596384070923,3.390082897236573,-631.6981948701738,0.31859162195576957,0.11257873803719444,8.650817338966938,22.31173956643365,-1.2053446728736794,1.16789099590033,1.7134725047958312,-0.006697100927840545,0.5862503833629158,2.3439291849909485,-0.17170113034384812,0.014077387899982498
2020,487.8160313398279,5.492462373549727,-10.203183639656103,-0.31036946839392376,-0.04163499421807245,79.0313388369846,16.48152121954691,74.2674286192666,-13.660346497521392,-1604.5847679113167,16424.628336631224,0.2969454219417008,1.9777279183842282,1.7530596937805516,1.6512645286124523,-0.5659907980204626,-4128.467154309706,0.13166915076501032,0.05554490218785133,0.16427777174497502,2.4921073184195555,0.30044969282345346,-4.032447909562124,4.09794068690437,5.4061992029463966,-7157.755690972137,0.24485408822708576,0.055860639560037575,20.888298026673567,2.5718422990131713,-0.17687490916289855,0.47664711511125946,0.6044656088441576,0.05554490218785133,4.473547665218084,4.587006075386469,0.3005216787974064,0.01107014528967371
2021,362.15752962781977,15.048153815581202,-15.841024254737832,-1.162010710239245,-0.05530028361111974,123.04775637817184,24.72819695941345,114.41142855085677,-5.600109297108789,-1815.653451570496,17003.846621657296,0.2858001439030637,1.9884556770223654,1.9471715487855366,1.886069915885572,0.24523285700753136,-3951.183560264863,0.11774095533112942,0.0527485977767372,0.09111470698556103,25.378334456643177,0.3764453316126547,-3.4349453011019384,0.7703352807585672,17.725543164862557,-5446.4063991506655,1.3119518762010762,0.0355515940776609,32.95068456601982,1.263072000530018,-0.09090537616928755,0.35902452164009274,0.4551083601000868,0.0527485977767372,0.055370793030494046,45.76134986596117,0.008153123477508836,-0.1288132454624698
2022,-6.404179807850506,2.00337953100849,-6.478013371639949,0.5991018486623927,-0.03690047450766791,76.70786538060801,9.889264414631281,72.50231891705766,-53.073916572110214,-2945.675108752357,15038.648166128207,0.2100966513030365,2.385092019028107,2.2486714870921545,2.2260340471457076,-14.809063092832336,-3331.1988557713807,0.09064524492537436,0.0605805211726461,0.06284952679625488,-0.06874941476013649,0.31589027006676823,-4.549064110217515,0.9038632600878039,1.2833905774264507,-11153.214073323055,0.022970631175548897,0.055053536999231406,-4.553580148454139,4.221707975768856,-0.7487488049310465,0.7842840533353862,0.6318492525702215,0.0605805211726461,0.7464935184371563,0.22322606368167278,-1.7500338227173216,-0.027216637797921817
2023,97.81740592235477,2.1913451161402397,33056.157512477315,0.1524329937059894,0.003480214362016269,80.11150464930509,8.871170232072357,71.14919665619452,-49.6121692609581,194.45545656710232,16225.115892832764,0.17326235592584674,2.1442490930881313,2.157366300292842,2.1359752352240005,-0.7547565968713711,779.4528248473663,0.14316577072786238,0.08096698062307842,0.0767648321947628,0.7415538772854015,0.3635466118463622,10355.133062091625,6.971933420062301,2.444503495657217,-10943.06319899587,0.15772065853951583,0.07608722554540741,-7.124375039555196,54.5973718402239,-0.4351693158001266,0.9217378856141181,0.4359526982941248,0.08096698062307842,0.4353667334383534,1.4177081163538934,-0.5696038103928404,0.0627421386583511
