,price_to_earning,price_to_book,value_before_ebitda,roe,roa,days_receivable,days_inventory,days_payable,ebit_on_interest,earning_per_share,book_value_per_share,equity_on_total_asset,equity_on_liability,current_payment,quick_payment,eps_change,ebitda_on_stock,gross_profit_margin,operating_profit_margin,post_tax_margin,debt_on_equity,debt_on_asset,debt_on_ebitda,short_on_long_debt,asset_on_equity,capital_balance,cash_on_equity,cash_on_capitalize,cash_circulation,revenue_on_work_capital,capex_on_fixed_asset,revenue_on_asset,post_tax_on_pre_tax,ebit_on_revenue,pre_tax_on_ebit,payable_on_equity,ebitda_on_stock_change,book_value_per_share_change
2014-03-31,9.931338071514157e-16,9.931338071514157e-16,7.509604544465455,0.3218562160444611,0.21518690501169163,31.17282234858758,13.30125679497203,20.555719379345042,33.64751165393199,5611.735405617388,17318.30678994953,0.6456010860519107,2.4601541204425916,3.496888987651923,3.2936988931478424,-0.545682704546897,8716.506113412635,0.2756817678942812,0.22403562040981345,0.18778322029178682,0.20397244503257753,0.10044742301471477,0.45503338137019433,0.5822414234291031,1.5372931763805255,20428.252752436158,0.5958580545260248,0.13725144386636348,23.903152994719782,12.184558107604085,-0.12118311329311143,1.3238577728250787,1.2971347900133319,0.22403562040981345,0.8344583732045138,0.4421850763700621,-0.01709907323480044,0.06228884065704777
2014-06-30,9.949675942181762e-16,9.949675942181762e-16,9.930486246507217,0.33181867254780445,0.2269264981811628,28.04418109214415,14.58939268188501,16.577438915758528,39.1663381806783,5849.635195651928,17337.046513091056,0.6722369023990032,2.7522175652074923,3.670706004955455,3.4681682737531876,0.03472666295375867,8942.854280776492,0.24698753700679713,0.2022709240407492,0.1694972097282008,0.20293939691170443,0.10017637387213943,0.30294347309653574,0.8686332855782443,1.5297060269589084,20356.022816082997,0.5771684946420842,0.10957941828982865,25.088696710234807,13.777437932497905,-0.11671869331169044,1.4117603500695586,1.2910554310475155,0.2022709240407492,0.9743702328160299,0.4341720873654639,0.01751437346408622,-0.005018434585244937
2014-09-30,9.944162572057872e-16,9.944162572057872e-16,8.394484042709319,0.3246729160909168,0.21827971375446265,27.68739980243849,14.307676453320907,21.483130553009495,34.32875010368059,5805.9153322066395,17284.003040673782,0.6223523929825284,2.169795987250115,3.1084057053532796,2.9057251903624053,-0.01548670744163321,8993.643154772892,0.21383257891704702,0.17683417025655868,0.14656909981126262,0.20340655223517598,0.09980557095354553,0.17805237699868612,0.5092920711232908,1.626725221376295,20972.586000563402,0.6554254034836698,0.1274924081408873,20.516811271676094,14.0738947946585,-0.14748890403742662,1.4101360792061022,1.2911090604852165,0.17683417025655868,0.9722146830345955,0.5305252484476222,0.006564595403076752,-0.00025875459451972814
2014-12-31,9.917029904528618e-16,9.917029904528618e-16,-283.0464580032461,0.3863806095681881,0.25611013503397473,26.161886504122464,18.06411666105045,21.869006681444393,92.59243121066173,6981.355474088145,17476.733836846895,0.6245762573989881,2.1478821958369525,3.058854341195485,2.9545432383556833,0.23407335231748683,10481.362447770083,0.33458493173582315,0.294420218629671,0.23802809169473296,0.20606854234447763,0.10025438412478918,-25.786541110911042,1.3246675177652212,1.6324464085787809,21257.593385536682,0.6617428651543648,0.1814480000050066,21.43712138125122,16.077035267171446,-0.14574354761564953,1.4063817416506308,1.343925461477453,0.294420218629671,1.009119549284991,0.44545147790004114,0.1684968707840333,0.017795982586397065
2015-03-31,8.686969775711537,2.3080333617891453,38.125979613432506,0.3477664987105881,0.2445750179411542,24.121125422256092,12.481336463916794,17.940405371085134,48.2304574401745,6692.445649571159,18650.46043068812,0.676692332742228,2.995303554856811,4.791684745054747,4.587438103137149,-0.08208161016706336,10309.532012728107,0.25535763099231934,0.2081872565426551,0.15743656274187479,0.20238705402107934,0.10107430484036585,2.3358135683958494,0.9308733779545074,1.4333692188146852,24363.041326386032,0.622506335792819,0.22782889526754288,18.644839361107387,16.16068416434107,-0.1593237481862514,1.40573620749084,1.3001235866849272,0.2081872565426551,0.9903200928932467,0.34188487614249624,-0.2952903727728719,0.06710873968377684
2015-06-30,10.384932183493966,2.0257573135709483,30.835751351790606,0.32517324085132865,0.23673010345181422,25.299312797414473,15.353656234994643,14.020746903905701,107.80290485278363,6328.680147145061,20061.17716777281,0.7278463218251384,3.5120712477421523,4.46315504260759,4.174869687585388,-0.045537013439364386,9870.428971600757,0.23892005385514978,0.1879213467658454,0.15753327360029176,0.11554994837018671,0.10276919883042393,2.5775852870205114,1.2599017293202537,1.3444789320585657,22957.56654434441,0.4842497163560297,0.24262342831352865,26.61577923522302,15.744206973613908,-0.2370364279611352,1.3978373902943138,1.2828999255449682,0.1879213467658454,1.0173632487746367,0.3506387585509691,-0.023972861749853958,0.07825440769093332
2015-09-30,5.686405882953898,1.4880170551059917,3.7146916053716192,0.2955416003717745,0.20828040181270627,26.906845983793847,12.379117932853244,26.25924491002064,74.82064027729805,5891.992192790036,20892.015560582902,0.7242195174640719,3.6437475415944407,5.299177130636873,5.113176649740138,0.26050738718899447,9146.347005056949,0.2218237653108856,0.17524346841331603,0.14129944117937462,0.13927888537336433,0.11108858428504012,0.5584751616933248,1.3821274891606303,1.3859889457754102,23998.70622059823,0.4479439375809807,0.265967958368055,12.994309873506253,14.508248882113888,-0.439106154681403,1.2046614496843326,1.2934304825335041,0.17524346841331603,1.0809189213502715,0.3872314449767036,2.988686648857509,0.056486003430538945
2015-12-31,4.843409135257452,1.205784827224494,6.090863943860664,0.21151612907813072,0.14169879337728228,23.002926797073766,11.186608720454661,20.267468110437644,20.29265071504958,4128.848696620288,20239.784109166212,0.6750594691581587,2.7875755832755247,3.553202637154324,3.369887712250254,-0.2510270053887779,6875.0516271069055,0.11694150970054647,0.0676536424700122,0.06034492871848015,0.14093924345631623,0.1097383925160487,0.6629383881602844,1.652705230675031,1.5123096357086814,21559.141511052472,0.426237111744039,0.2008242603727923,13.945176977572078,18.1039897828104,-0.43990013052293553,1.208153642304431,1.4312213382275814,0.0676536424700122,1.1658477621763539,0.4068801052271647,-0.2200612665927888,-0.019706441503515595
2016-03-31,8.123548780195389,1.346279486921059,7.046983479779808,0.17235153154881322,0.11868101883052193,20.46353728749536,9.145788467388082,17.14145885290429,22.904650387919244,3502.8497477304913,20112.068703079407,0.6436138369937967,2.4158683590684427,3.407243341450224,3.2221335652407617,-0.017241076050989748,5830.561192649327,0.16830350035112973,0.10725284422556805,0.08367401686761348,0.21614422350812756,0.1047531503065944,0.7016636635278456,0.21549428747306748,1.4414534187923382,22131.212682694197,0.4052275554118589,0.1973078278212106,13.30975783257789,17.416525181561074,-0.43083087883675114,1.0976724910599518,1.4033420535803118,0.10725284422556805,1.1759742802262854,0.4583676957656296,-0.12076886536847113,0.015380126040855816
2016-06-30,13.57463446359081,2.148625529396858,10.656205272301218,0.15511147758010493,0.10607861067303237,23.068945967241568,10.718777817671983,18.090315549103103,20.038544715200278,3127.868874524341,19363.733653349846,0.6210603938420824,2.106467601394238,3.0423443406426673,2.855019929207877,-0.10612288582948426,5354.072825969517,0.15697017556940857,0.10594351682186216,0.10897958614450792,0.20679407847934267,0.10198098326500708,0.6879340396649388,0.21298595427606037,1.500860893652569,21786.213630971324,0.403999399369373,0.1343947809466774,15.677707733479405,15.746709432946153,-0.41578659439689963,1.0804080858723515,1.1449443065273046,0.10594351682186216,0.8587779599474045,0.43727754397842,-0.08127692738572007,-0.042598746290053086
