index,ticker,time,price_to_book,median_vol,raise_from_lowest_price,raise_from_highest_price
2839,HDA,2017-09-30,0.7,18400.0,x2,N
2840,HDA,2017-12-31,0.6,18400.0,x2,N
2841,HDA,2018-03-31,0.6,18400.0,x2,N
2842,HDA,2018-06-30,0.7,18400.0,x2,N
2843,HDA,2018-09-30,0.8,18400.0,x2,N
2844,HDA,2018-12-31,0.6,18400.0,x2,N
2845,HDA,2019-03-31,0.7,18400.0,x2,N
2846,HDA,2019-06-30,0.7,18400.0,x2,N
2847,HDA,2019-09-30,0.7,18400.0,x2,N
2848,HDA,2019-12-31,0.6,18400.0,x2,N
2849,HDA,2020-03-31,0.7,18400.0,x2,N
2850,HDA,2020-06-30,0.9,18400.0,x2,N
2851,HDA,2020-09-30,0.8,18400.0,x2,N
2852,HDA,2020-12-31,0.9,18400.0,x2,N
2853,HDA,2021-03-31,0.9,18400.0,x2,N
2854,HDA,2022-06-30,0.8,18400.0,x2,N
2855,HDA,2022-09-30,0.6,18400.0,x2,N
2856,HDA,2022-12-31,0.5,18400.0,x2,N
2857,HDA,2023-03-31,0.4,18400.0,x2,N
2858,HDA,2023-06-30,0.5,18400.0,x2,N
2859,HDA,2023-09-30,0.5,18400.0,x2,N
2860,HDA,2023-12-31,0.4,18400.0,x2,N
2861,HDA,2024-03-31,0.4,18400.0,x2,N
2862,HDA,2024-06-30,0.4,18400.0,x2,N
2863,HDA,2024-09-30,0.4,18400.0,x2,N
2864,HDB,2022-12-31,0.9,6120651.5,x2,x2
2865,HDC,2015-03-31,0.9,1642831.5,x2,x2
2866,HDC,2015-06-30,0.9,1642831.5,x2,x2
2867,HDC,2015-09-30,0.8,1642831.5,x2,x2
2868,HDC,2015-12-31,0.9,1642831.5,x2,x2
2869,HDC,2016-03-31,0.8,1642831.5,x2,x2
2870,HDC,2016-06-30,0.9,1642831.5,x2,x2
2871,HDC,2016-09-30,0.8,1642831.5,x2,x2
2872,HDC,2016-12-31,0.7,1642831.5,x2,x2
2873,HDC,2017-03-31,0.7,1642831.5,x2,x2
2874,HDC,2018-12-31,0.9,1642831.5,x2,x2
2875,HDG,2020-03-31,0.8,1759033.0,x2,x2
2876,HHG,2016-03-31,0.9,310460.0,x2,N
2877,HHG,2016-06-30,0.8,310460.0,x2,N
2878,HHG,2016-09-30,0.7,310460.0,x2,N
2879,HHG,2016-12-31,0.6,310460.0,x2,N
2880,HHG,2017-03-31,0.8,310460.0,x2,N
2881,HHG,2017-06-30,0.7,310460.0,x2,N
2882,HHG,2017-09-30,0.6,310460.0,x2,N
2883,HHG,2017-12-31,0.6,310460.0,x2,N
2884,HHG,2018-03-31,0.4,310460.0,x2,N
2885,HHG,2018-06-30,0.4,310460.0,x2,N
2886,HHG,2018-09-30,0.3,310460.0,x2,N
2887,HHG,2018-12-31,0.2,310460.0,x2,N
2888,HHG,2019-03-31,0.2,310460.0,x2,N
2889,HHG,2019-06-30,0.1,310460.0,x2,N
2890,HHG,2019-09-30,0.1,310460.0,x2,N
2891,HHG,2019-12-31,0.1,310460.0,x2,N
2892,HHG,2020-03-31,0.1,310460.0,x2,N
2893,HHG,2020-06-30,0.1,310460.0,x2,N
2894,HHG,2020-09-30,0.1,310460.0,x2,N
2895,HHG,2020-12-31,0.2,310460.0,x2,N
2896,HHG,2021-03-31,0.4,310460.0,x2,N
2897,HHG,2021-06-30,0.6,310460.0,x2,N
2898,HHG,2021-09-30,0.6,310460.0,x2,N
2899,HHG,2022-06-30,0.5,310460.0,x2,N
2900,HHG,2022-09-30,0.5,310460.0,x2,N
2901,HHG,2022-12-31,0.3,310460.0,x2,N
2902,HHG,2023-03-31,0.3,310460.0,x2,N
2903,HHG,2023-06-30,0.6,310460.0,x2,N
2904,HHG,2023-09-30,0.6,310460.0,x2,N
2905,HHG,2023-12-31,0.6,310460.0,x2,N
2906,HHG,2024-03-31,0.7,310460.0,x2,N
2907,HHG,2024-06-30,0.7,310460.0,x2,N
2908,HHG,2024-09-30,0.5,310460.0,x2,N
2909,HHP,2024-06-30,0.8,240369.5,x1.5,N
2910,HHP,2024-09-30,0.8,240369.5,x1.5,N
2911,HHS,2016-03-31,0.7,2045150.0,x2,N
2912,HHS,2016-06-30,0.7,2045150.0,x2,N
2913,HHS,2016-09-30,0.4,2045150.0,x2,N
2914,HHS,2016-12-31,0.3,2045150.0,x2,N
2915,HHS,2017-03-31,0.4,2045150.0,x2,N
2916,HHS,2017-06-30,0.3,2045150.0,x2,N
2917,HHS,2017-09-30,0.3,2045150.0,x2,N
2918,HHS,2017-12-31,0.4,2045150.0,x2,N
2919,HHS,2018-03-31,0.3,2045150.0,x2,N
2920,HHS,2018-06-30,0.3,2045150.0,x2,N
2921,HHS,2018-09-30,0.3,2045150.0,x2,N
2922,HHS,2018-12-31,0.3,2045150.0,x2,N
2923,HHS,2019-03-31,0.4,2045150.0,x2,N
2924,HHS,2019-06-30,0.3,2045150.0,x2,N
2925,HHS,2019-09-30,0.3,2045150.0,x2,N
2926,HHS,2019-12-31,0.3,2045150.0,x2,N
2927,HHS,2020-03-31,0.2,2045150.0,x2,N
2928,HHS,2020-06-30,0.3,2045150.0,x2,N
2929,HHS,2020-09-30,0.4,2045150.0,x2,N
2930,HHS,2020-12-31,0.5,2045150.0,x2,N
2931,HHS,2021-03-31,0.6,2045150.0,x2,N
2932,HHS,2021-06-30,0.6,2045150.0,x2,N
2933,HHS,2021-09-30,0.5,2045150.0,x2,N
2934,HHS,2021-12-31,0.9,2045150.0,x2,N
2935,HHS,2022-03-31,0.9,2045150.0,x2,N
2936,HHS,2022-06-30,0.4,2045150.0,x2,N
2937,HHS,2022-09-30,0.5,2045150.0,x2,N
2938,HHS,2022-12-31,0.3,2045150.0,x2,N
2939,HHS,2023-03-31,0.3,2045150.0,x2,N
2940,HHS,2023-06-30,0.4,2045150.0,x2,N
2941,HHS,2023-09-30,0.5,2045150.0,x2,N
2942,HHS,2023-12-31,0.6,2045150.0,x2,N
2943,HHS,2024-03-31,0.7,2045150.0,x2,N
2944,HHS,2024-06-30,0.8,2045150.0,x2,N
2945,HHS,2024-09-30,0.6,2045150.0,x2,N
2946,HHV,2020-12-31,0.8,5772948.0,x2,N
2947,HHV,2022-06-30,0.6,5772948.0,x2,N
2948,HHV,2022-09-30,0.7,5772948.0,x2,N
2949,HHV,2022-12-31,0.5,5772948.0,x2,N
2950,HHV,2023-03-31,0.7,5772948.0,x2,N
2951,HHV,2023-06-30,0.8,5772948.0,x2,N
2952,HHV,2023-09-30,0.8,5772948.0,x2,N
2953,HHV,2023-12-31,0.8,5772948.0,x2,N
2954,HHV,2024-03-31,0.8,5772948.0,x2,N
2955,HHV,2024-06-30,0.6,5772948.0,x2,N
2956,HHV,2024-09-30,0.5,5772948.0,x2,N
2957,HID,2017-06-30,0.6,97719.5,x2,x2
2958,HID,2017-09-30,0.6,97719.5,x2,x2
2959,HID,2017-12-31,0.6,97719.5,x2,x2
2960,HID,2018-03-31,0.5,97719.5,x2,x2
2961,HID,2018-06-30,0.4,97719.5,x2,x2
2962,HID,2018-09-30,0.4,97719.5,x2,x2
2963,HID,2018-12-31,0.2,97719.5,x2,x2
2964,HID,2019-03-31,0.2,97719.5,x2,x2
2965,HID,2019-06-30,0.2,97719.5,x2,x2
2966,HID,2019-09-30,0.2,97719.5,x2,x2
2967,HID,2019-12-31,0.2,97719.5,x2,x2
2968,HID,2020-03-31,0.2,97719.5,x2,x2
2969,HID,2020-06-30,0.3,97719.5,x2,x2
2970,HID,2020-09-30,0.4,97719.5,x2,x2
2971,HID,2020-12-31,0.4,97719.5,x2,x2
2972,HID,2021-03-31,0.6,97719.5,x2,x2
2973,HID,2021-06-30,0.8,97719.5,x2,x2
2974,HID,2021-09-30,0.8,97719.5,x2,x2
2975,HID,2022-06-30,0.7,97719.5,x2,x2
2976,HID,2022-09-30,0.4,97719.5,x2,x2
2977,HID,2022-12-31,0.3,97719.5,x2,x2
2978,HID,2023-03-31,0.3,97719.5,x2,x2
2979,HID,2023-06-30,0.4,97719.5,x2,x2
2980,HID,2023-09-30,0.3,97719.5,x2,x2
2981,HID,2023-12-31,0.3,97719.5,x2,x2
2982,HID,2024-03-31,0.3,97719.5,x2,x2
2983,HID,2024-06-30,0.3,97719.5,x2,x2
2984,HID,2024-09-30,0.3,97719.5,x2,x2
2985,HIG,2015-09-30,0.3,1000.0,x2,N
2986,HIG,2015-12-31,0.2,1000.0,x2,N
2987,HIG,2016-03-31,0.3,1000.0,x2,N
2988,HIG,2016-06-30,0.3,1000.0,x2,N
2989,HIG,2016-09-30,0.2,1000.0,x2,N
2990,HIG,2017-09-30,0.3,1000.0,x2,N
2991,HIG,2018-06-30,0.4,1000.0,x2,N
2992,HIG,2018-09-30,0.4,1000.0,x2,N
2993,HIG,2018-12-31,0.4,1000.0,x2,N
2994,HIG,2019-03-31,0.3,1000.0,x2,N
2995,HIG,2019-06-30,0.4,1000.0,x2,N
2996,HIG,2019-09-30,0.4,1000.0,x2,N
2997,HIG,2019-12-31,0.4,1000.0,x2,N
2998,HIG,2020-03-31,0.3,1000.0,x2,N
2999,HIG,2020-06-30,0.4,1000.0,x2,N
3000,HIG,2020-09-30,0.5,1000.0,x2,N
3001,HIG,2020-12-31,0.6,1000.0,x2,N
3002,HIG,2021-03-31,0.7,1000.0,x2,N
3003,HIG,2021-06-30,0.8,1000.0,x2,N
3004,HIG,2021-09-30,0.7,1000.0,x2,N
3005,HIG,2021-12-31,0.8,1000.0,x2,N
3006,HIG,2022-03-31,0.8,1000.0,x2,N
3007,HIG,2022-06-30,0.6,1000.0,x2,N
3008,HIG,2022-09-30,0.5,1000.0,x2,N
3009,HIG,2022-12-31,0.5,1000.0,x2,N
3010,HIG,2023-03-31,0.4,1000.0,x2,N
3011,HIG,2023-06-30,0.5,1000.0,x2,N
3012,HIG,2023-09-30,0.5,1000.0,x2,N
3013,HIG,2023-12-31,0.5,1000.0,x2,N
3014,HIG,2024-03-31,0.5,1000.0,x2,N
3015,HIG,2024-06-30,0.7,1000.0,x2,N
3016,HIG,2024-09-30,0.6,1000.0,x2,N
3017,HII,2019-06-30,0.8,107150.0,x1.5,x2
3018,HII,2019-09-30,0.7,107150.0,x1.5,x2
3019,HII,2019-12-31,0.6,107150.0,x1.5,x2
3020,HII,2022-06-30,0.6,107150.0,x1.5,x2
3021,HII,2022-09-30,0.6,107150.0,x1.5,x2
3022,HII,2022-12-31,0.4,107150.0,x1.5,x2
3023,HII,2023-03-31,0.4,107150.0,x1.5,x2
3024,HII,2023-06-30,0.5,107150.0,x1.5,x2
3025,HII,2023-09-30,0.4,107150.0,x1.5,x2
3026,HII,2023-12-31,0.5,107150.0,x1.5,x2
3027,HII,2024-03-31,0.5,107150.0,x1.5,x2
3028,HII,2024-06-30,0.5,107150.0,x1.5,x2
3029,HII,2024-09-30,0.4,107150.0,x1.5,x2
3030,HLC,2015-03-31,0.5,5203.5,x2,N
3031,HLC,2015-06-30,0.5,5203.5,x2,N
3032,HLC,2015-09-30,0.4,5203.5,x2,N
3033,HLC,2015-12-31,0.4,5203.5,x2,N
3034,HLC,2016-03-31,0.4,5203.5,x2,N
3035,HLC,2016-06-30,0.4,5203.5,x2,N
3036,HLC,2016-09-30,0.4,5203.5,x2,N
3037,HLC,2016-12-31,0.5,5203.5,x2,N
3038,HLC,2017-03-31,0.5,5203.5,x2,N
3039,HLC,2017-06-30,0.9,5203.5,x2,N
3040,HLC,2017-09-30,0.5,5203.5,x2,N
3041,HLC,2017-12-31,0.4,5203.5,x2,N
3042,HLC,2018-03-31,0.4,5203.5,x2,N
3043,HLC,2018-06-30,0.4,5203.5,x2,N
3044,HLC,2018-09-30,0.4,5203.5,x2,N
3045,HLC,2018-12-31,0.4,5203.5,x2,N
3046,HLC,2019-03-31,0.4,5203.5,x2,N
3047,HLC,2019-06-30,0.5,5203.5,x2,N
3048,HLC,2019-09-30,0.5,5203.5,x2,N
3049,HLC,2019-12-31,0.5,5203.5,x2,N
3050,HLC,2020-03-31,0.5,5203.5,x2,N
3051,HLC,2020-06-30,0.5,5203.5,x2,N
3052,HLC,2020-09-30,0.5,5203.5,x2,N
3053,HLC,2020-12-31,0.5,5203.5,x2,N
3054,HLC,2021-03-31,0.6,5203.5,x2,N
3055,HLC,2021-06-30,0.9,5203.5,x2,N
3056,HLC,2022-06-30,0.9,5203.5,x2,N
3057,HLC,2022-09-30,0.9,5203.5,x2,N
3058,HLC,2022-12-31,0.5,5203.5,x2,N
3059,HLC,2023-03-31,0.6,5203.5,x2,N
3060,HLC,2023-06-30,0.6,5203.5,x2,N
3061,HLC,2023-09-30,0.7,5203.5,x2,N
3062,HLC,2023-12-31,0.7,5203.5,x2,N
3063,HLC,2024-03-31,0.9,5203.5,x2,N
3064,HLC,2024-06-30,0.9,5203.5,x2,N
3065,HLC,2024-09-30,0.8,5203.5,x2,N
3066,HLD,2015-03-31,0.3,19800.0,x2,x2
3067,HLD,2015-06-30,0.3,19800.0,x2,x2
3068,HLD,2015-09-30,0.2,19800.0,x2,x2
3069,HLD,2015-12-31,0.2,19800.0,x2,x2
3070,HLD,2016-03-31,0.2,19800.0,x2,x2
3071,HLD,2016-06-30,0.2,19800.0,x2,x2
3072,HLD,2016-09-30,0.2,19800.0,x2,x2
3073,HLD,2016-12-31,0.2,19800.0,x2,x2
3074,HLD,2017-03-31,0.2,19800.0,x2,x2
3075,HLD,2017-06-30,0.2,19800.0,x2,x2
3076,HLD,2017-09-30,0.2,19800.0,x2,x2
3077,HLD,2017-12-31,0.2,19800.0,x2,x2
3078,HLD,2018-03-31,0.5,19800.0,x2,x2
3079,HLD,2018-06-30,0.5,19800.0,x2,x2
3080,HLD,2018-09-30,0.5,19800.0,x2,x2
3081,HLD,2018-12-31,0.4,19800.0,x2,x2
3082,HLD,2019-03-31,0.5,19800.0,x2,x2
3083,HLD,2019-06-30,0.5,19800.0,x2,x2
3084,HLD,2019-09-30,0.5,19800.0,x2,x2
3085,HLD,2019-12-31,0.6,19800.0,x2,x2
3086,HLD,2020-03-31,0.6,19800.0,x2,x2
3087,HLD,2020-06-30,0.7,19800.0,x2,x2
3088,HMC,2015-03-31,0.3,18048.5,x2,N
3089,HMC,2015-06-30,0.3,18048.5,x2,N
3090,HMC,2015-09-30,0.3,18048.5,x2,N
3091,HMC,2015-12-31,0.3,18048.5,x2,N
3092,HMC,2016-03-31,0.3,18048.5,x2,N
3093,HMC,2016-06-30,0.3,18048.5,x2,N
3094,HMC,2016-09-30,0.3,18048.5,x2,N
3095,HMC,2016-12-31,0.3,18048.5,x2,N
3096,HMC,2017-03-31,0.3,18048.5,x2,N
3097,HMC,2017-06-30,0.4,18048.5,x2,N
3098,HMC,2017-09-30,0.4,18048.5,x2,N
3099,HMC,2017-12-31,0.4,18048.5,x2,N
3100,HMC,2018-03-31,0.6,18048.5,x2,N
3101,HMC,2018-06-30,0.5,18048.5,x2,N
3102,HMC,2018-09-30,0.6,18048.5,x2,N
3103,HMC,2018-12-31,0.5,18048.5,x2,N
3104,HMC,2019-03-31,0.8,18048.5,x2,N
3105,HMC,2019-06-30,0.8,18048.5,x2,N
3106,HMC,2019-09-30,0.7,18048.5,x2,N
3107,HMC,2019-12-31,0.6,18048.5,x2,N
3108,HMC,2020-03-31,0.5,18048.5,x2,N
3109,HMC,2020-06-30,0.6,18048.5,x2,N
3110,HMC,2020-09-30,0.7,18048.5,x2,N
3111,HMC,2020-12-31,0.6,18048.5,x2,N
3112,HMC,2021-03-31,0.7,18048.5,x2,N
3113,HMC,2021-12-31,0.9,18048.5,x2,N
3114,HMC,2022-09-30,0.9,18048.5,x2,N
3115,HMC,2022-12-31,0.7,18048.5,x2,N
3116,HMC,2023-03-31,0.7,18048.5,x2,N
3117,HMC,2023-06-30,0.7,18048.5,x2,N
3118,HMC,2023-09-30,0.7,18048.5,x2,N
3119,HMC,2023-12-31,0.7,18048.5,x2,N
3120,HMC,2024-03-31,0.8,18048.5,x2,N
3121,HMC,2024-06-30,0.8,18048.5,x2,N
3122,HMC,2024-09-30,0.7,18048.5,x2,N
3123,HMH,2015-03-31,0.7,1100.0,x1.5,N
3124,HMH,2015-06-30,0.6,1100.0,x1.5,N
3125,HMH,2015-09-30,0.5,1100.0,x1.5,N
3126,HMH,2015-12-31,0.4,1100.0,x1.5,N
3127,HMH,2016-03-31,0.4,1100.0,x1.5,N
3128,HMH,2016-06-30,0.4,1100.0,x1.5,N
3129,HMH,2016-09-30,0.4,1100.0,x1.5,N
3130,HMH,2016-12-31,0.4,1100.0,x1.5,N
3131,HMH,2017-03-31,0.4,1100.0,x1.5,N
3132,HMH,2017-06-30,0.4,1100.0,x1.5,N
3133,HMH,2017-09-30,0.4,1100.0,x1.5,N
3134,HMH,2017-12-31,0.4,1100.0,x1.5,N
3135,HMH,2018-03-31,0.4,1100.0,x1.5,N
3136,HMH,2018-06-30,0.4,1100.0,x1.5,N
3137,HMH,2018-09-30,0.5,1100.0,x1.5,N
3138,HMH,2018-12-31,0.5,1100.0,x1.5,N
3139,HMH,2019-03-31,0.5,1100.0,x1.5,N
3140,HMH,2019-06-30,0.4,1100.0,x1.5,N
3141,HMH,2019-09-30,0.4,1100.0,x1.5,N
3142,HMH,2019-12-31,0.5,1100.0,x1.5,N
3143,HMH,2020-03-31,0.4,1100.0,x1.5,N
3144,HMH,2020-06-30,0.4,1100.0,x1.5,N
3145,HMH,2020-09-30,0.4,1100.0,x1.5,N
3146,HMH,2020-12-31,0.5,1100.0,x1.5,N
3147,HMH,2021-03-31,0.6,1100.0,x1.5,N
3148,HMH,2021-06-30,0.6,1100.0,x1.5,N
3149,HMH,2021-09-30,0.7,1100.0,x1.5,N
3150,HMH,2021-12-31,0.9,1100.0,x1.5,N
3151,HMH,2022-09-30,0.8,1100.0,x1.5,N
3152,HMH,2022-12-31,0.8,1100.0,x1.5,N
3153,HMH,2023-03-31,0.7,1100.0,x1.5,N
3154,HMH,2023-06-30,0.7,1100.0,x1.5,N
3155,HMH,2023-09-30,0.7,1100.0,x1.5,N
3156,HMH,2024-03-31,0.9,1100.0,x1.5,N
3157,HMH,2024-06-30,0.9,1100.0,x1.5,N
3158,HMH,2024-09-30,0.8,1100.0,x1.5,N
3159,HMR,2023-03-31,0.5,15500.0,x2,N
3160,HMR,2023-06-30,0.5,15500.0,x2,N
3161,HMR,2023-09-30,0.5,15500.0,x2,N
3162,HMR,2023-12-31,0.6,15500.0,x2,N
3163,HMR,2024-09-30,0.8,15500.0,x2,N
3164,HND,2017-06-30,0.6,12603.5,x2,N
3165,HND,2017-09-30,0.7,12603.5,x2,N
3166,HND,2017-12-31,0.9,12603.5,x2,N
3167,HND,2018-03-31,0.8,12603.5,x2,N
3168,HND,2018-06-30,0.7,12603.5,x2,N
3169,HND,2018-09-30,0.7,12603.5,x2,N
3170,HND,2018-12-31,0.6,12603.5,x2,N
3171,HND,2019-03-31,0.7,12603.5,x2,N
3172,HND,2019-06-30,0.9,12603.5,x2,N
3173,HND,2019-12-31,0.9,12603.5,x2,N
3174,HND,2020-03-31,0.8,12603.5,x2,N
3175,HND,2022-12-31,0.9,12603.5,x2,N
3176,HND,2023-03-31,0.9,12603.5,x2,N
3177,HNG,2016-06-30,0.8,2807744.0,x2,x2
3178,HNG,2016-09-30,0.6,2807744.0,x2,x2
3179,HNG,2016-12-31,0.7,2807744.0,x2,x2
3180,HNG,2018-03-31,0.9,2807744.0,x2,x2
3181,HNM,2015-09-30,0.9,55310.0,x2,N
3182,HNM,2015-12-31,0.8,55310.0,x2,N
3183,HNM,2016-03-31,0.9,55310.0,x2,N
3184,HNM,2016-06-30,0.7,55310.0,x2,N
3185,HNM,2016-09-30,0.7,55310.0,x2,N
3186,HNM,2016-12-31,0.6,55310.0,x2,N
3187,HNM,2017-03-31,0.6,55310.0,x2,N
3188,HNM,2017-06-30,0.5,55310.0,x2,N
3189,HNM,2017-09-30,0.5,55310.0,x2,N
3190,HNM,2017-12-31,0.5,55310.0,x2,N
3191,HNM,2018-03-31,0.3,55310.0,x2,N
3192,HNM,2018-06-30,0.3,55310.0,x2,N
3193,HNM,2018-09-30,0.4,55310.0,x2,N
3194,HNM,2018-12-31,0.3,55310.0,x2,N
3195,HNM,2019-03-31,0.3,55310.0,x2,N
3196,HNM,2019-06-30,0.4,55310.0,x2,N
3197,HNM,2019-09-30,0.5,55310.0,x2,N
3198,HNM,2019-12-31,0.5,55310.0,x2,N
3199,HNM,2020-03-31,0.5,55310.0,x2,N
3200,HNM,2020-06-30,0.4,55310.0,x2,N
3201,HNM,2020-09-30,0.5,55310.0,x2,N
3202,HNM,2020-12-31,0.5,55310.0,x2,N
3203,HNM,2023-09-30,0.9,55310.0,x2,N
3204,HNM,2024-03-31,0.9,55310.0,x2,N
3205,HNM,2024-06-30,0.9,55310.0,x2,N
3206,HNM,2024-09-30,0.8,55310.0,x2,N
3207,HOM,2015-03-31,0.6,32670.5,x2,N
3208,HOM,2015-06-30,0.5,32670.5,x2,N
3209,HOM,2015-09-30,0.5,32670.5,x2,N
3210,HOM,2015-12-31,0.5,32670.5,x2,N
3211,HOM,2016-03-31,0.5,32670.5,x2,N
3212,HOM,2016-06-30,0.4,32670.5,x2,N
3213,HOM,2016-09-30,0.4,32670.5,x2,N
3214,HOM,2016-12-31,0.4,32670.5,x2,N
3215,HOM,2017-03-31,0.4,32670.5,x2,N
3216,HOM,2017-06-30,0.4,32670.5,x2,N
3217,HOM,2017-09-30,0.3,32670.5,x2,N
3218,HOM,2017-12-31,0.3,32670.5,x2,N
3219,HOM,2018-03-31,0.3,32670.5,x2,N
3220,HOM,2018-06-30,0.3,32670.5,x2,N
3221,HOM,2018-09-30,0.3,32670.5,x2,N
3222,HOM,2018-12-31,0.3,32670.5,x2,N
3223,HOM,2019-03-31,0.2,32670.5,x2,N
3224,HOM,2019-06-30,0.3,32670.5,x2,N
3225,HOM,2019-09-30,0.3,32670.5,x2,N
3226,HOM,2019-12-31,0.3,32670.5,x2,N
3227,HOM,2020-03-31,0.2,32670.5,x2,N
3228,HOM,2020-06-30,0.2,32670.5,x2,N
3229,HOM,2020-09-30,0.2,32670.5,x2,N
3230,HOM,2020-12-31,0.3,32670.5,x2,N
3231,HOM,2021-03-31,0.4,32670.5,x2,N
3232,HOM,2021-06-30,0.4,32670.5,x2,N
3233,HOM,2021-09-30,0.7,32670.5,x2,N
3234,HOM,2021-12-31,0.7,32670.5,x2,N
3235,HOM,2022-03-31,0.7,32670.5,x2,N
3236,HOM,2022-06-30,0.5,32670.5,x2,N
3237,HOM,2022-09-30,0.6,32670.5,x2,N
3238,HOM,2022-12-31,0.3,32670.5,x2,N
3239,HOM,2023-03-31,0.3,32670.5,x2,N
3240,HOM,2023-06-30,0.4,32670.5,x2,N
3241,HOM,2023-09-30,0.4,32670.5,x2,N
3242,HOM,2023-12-31,0.4,32670.5,x2,N
3243,HOM,2024-03-31,0.4,32670.5,x2,N
3244,HOM,2024-06-30,0.3,32670.5,x2,N
3245,HOM,2024-09-30,0.3,32670.5,x2,N
3246,HPD,2016-09-30,0.5,1200.0,x2,x1.5
3247,HPD,2017-06-30,0.3,1200.0,x2,x1.5
3248,HPD,2017-09-30,0.7,1200.0,x2,x1.5
3249,HPD,2018-09-30,0.9,1200.0,x2,x1.5
3250,HPG,2020-03-31,0.9,20534643.5,x2,x2
3251,HPX,2022-12-31,0.4,2261128.5,x2,N
3252,HPX,2023-03-31,0.4,2261128.5,x2,N
3253,HPX,2023-06-30,0.4,2261128.5,x2,N
3254,HPX,2023-09-30,0.5,2261128.5,x2,N
3255,HPX,2023-12-31,0.5,2261128.5,x2,N
3256,HPX,2024-03-31,0.7,2261128.5,x2,N
3257,HPX,2024-06-30,0.5,2261128.5,x2,N
3258,HPX,2024-09-30,0.4,2261128.5,x2,N
3259,HQC,2015-09-30,0.8,6265255.5,x2,N
3260,HQC,2015-12-31,0.6,6265255.5,x2,N
3261,HQC,2016-03-31,0.6,6265255.5,x2,N
3262,HQC,2016-06-30,0.6,6265255.5,x2,N
3263,HQC,2016-09-30,0.6,6265255.5,x2,N
3264,HQC,2016-12-31,0.3,6265255.5,x2,N
3265,HQC,2017-03-31,0.3,6265255.5,x2,N
3266,HQC,2017-06-30,0.3,6265255.5,x2,N
3267,HQC,2017-09-30,0.3,6265255.5,x2,N
3268,HQC,2017-12-31,0.3,6265255.5,x2,N
3269,HQC,2018-03-31,0.3,6265255.5,x2,N
3270,HQC,2018-06-30,0.2,6265255.5,x2,N
3271,HQC,2018-09-30,0.2,6265255.5,x2,N
3272,HQC,2018-12-31,0.2,6265255.5,x2,N
3273,HQC,2019-03-31,0.2,6265255.5,x2,N
3274,HQC,2019-06-30,0.2,6265255.5,x2,N
3275,HQC,2019-09-30,0.1,6265255.5,x2,N
3276,HQC,2019-12-31,0.1,6265255.5,x2,N
3277,HQC,2020-03-31,0.1,6265255.5,x2,N
3278,HQC,2020-06-30,0.2,6265255.5,x2,N
3279,HQC,2020-09-30,0.2,6265255.5,x2,N
3280,HQC,2020-12-31,0.2,6265255.5,x2,N
3281,HQC,2021-03-31,0.3,6265255.5,x2,N
3282,HQC,2021-06-30,0.4,6265255.5,x2,N
3283,HQC,2021-09-30,0.4,6265255.5,x2,N
3284,HQC,2022-06-30,0.5,6265255.5,x2,N
3285,HQC,2022-09-30,0.5,6265255.5,x2,N
3286,HQC,2022-12-31,0.4,6265255.5,x2,N
3287,HQC,2023-03-31,0.5,6265255.5,x2,N
3288,HQC,2023-06-30,0.6,6265255.5,x2,N
3289,HQC,2023-09-30,0.5,6265255.5,x2,N
3290,HQC,2023-12-31,0.5,6265255.5,x2,N
3291,HQC,2024-03-31,0.5,6265255.5,x2,N
3292,HQC,2024-06-30,0.4,6265255.5,x2,N
3293,HQC,2024-09-30,0.3,6265255.5,x2,N
3294,HSG,2018-06-30,0.9,11777917.0,x2,x1.5
3295,HSG,2018-12-31,0.5,11777917.0,x2,x1.5
3296,HSG,2019-03-31,0.7,11777917.0,x2,x1.5
3297,HSG,2019-06-30,0.6,11777917.0,x2,x1.5
3298,HSG,2019-09-30,0.5,11777917.0,x2,x1.5
3299,HSG,2019-12-31,0.6,11777917.0,x2,x1.5
3300,HSG,2020-03-31,0.4,11777917.0,x2,x1.5
3301,HSG,2022-06-30,0.7,11777917.0,x2,x1.5
3302,HSG,2022-09-30,0.8,11777917.0,x2,x1.5
3303,HSG,2022-12-31,0.7,11777917.0,x2,x1.5
3304,HSG,2023-03-31,0.9,11777917.0,x2,x1.5
3305,HSL,2019-03-31,0.8,99508.5,x2,N
3306,HSL,2019-06-30,0.6,99508.5,x2,N
3307,HSL,2019-09-30,0.6,99508.5,x2,N
3308,HSL,2019-12-31,0.5,99508.5,x2,N
3309,HSL,2020-03-31,0.4,99508.5,x2,N
3310,HSL,2020-06-30,0.6,99508.5,x2,N
3311,HSL,2020-09-30,0.6,99508.5,x2,N
3312,HSL,2020-12-31,0.8,99508.5,x2,N
3313,HSL,2021-06-30,0.9,99508.5,x2,N
3314,HSL,2021-09-30,0.9,99508.5,x2,N
3315,HSL,2022-03-31,0.8,99508.5,x2,N
3316,HSL,2022-06-30,0.5,99508.5,x2,N
3317,HSL,2022-09-30,0.5,99508.5,x2,N
3318,HSL,2022-12-31,0.4,99508.5,x2,N
3319,HSL,2023-03-31,0.4,99508.5,x2,N
3320,HSL,2023-06-30,0.5,99508.5,x2,N
3321,HSL,2023-09-30,0.8,99508.5,x2,N
3322,HSL,2023-12-31,0.8,99508.5,x2,N
3323,HSL,2024-03-31,0.5,99508.5,x2,N
3324,HSL,2024-06-30,0.4,99508.5,x2,N
3325,HSL,2024-09-30,0.4,99508.5,x2,N
3326,HSV,2022-06-30,0.6,57400.0,x2,N
