,VXB_capital,VTV_capital,VTA_capital,VPC_capital,YBC_capital,VNE_capital,VMC_capital,VIT_capital,VE1_capital,VHL_capital,VE9_capital,VCC_capital,VC9_capital,VC6_capital,VE8_capital,VC5_capital,VCS_capital,VE3_capital,VC2_capital,VC1_capital,VCG_capital,V12_capital,UDJ_capital,UDC_capital,TXM_capital,TTC_capital,VHH_capital,TLT_capital,THG_capital,SDU_capital,TCR_capital,SD6_capital,TMX_capital,PVX_capital,PVV_capital,SDY_capital,VC7_capital,SJM_capital,NTP_capital,TV3_capital,PSB_capital,SJE_capital,NHC_capital,NHA_capital,SVN_capital,SDN_capital,SDT_capital,SDP_capital,SDD_capital,SD9_capital,SD7_capital,SD5_capital,SD4_capital,SD3_capital,SD2_capital,LHC_capital,SCL_capital,SCJ_capital,SC5_capital,S74_capital,S99_capital,S55_capital,S12_capital,HDA_capital,LGC_capital,LUT_capital,QTC_capital,QNC_capital,PXM_capital,PXI_capital,PXT_capital,PXS_capital,HU3_capital,PTD_capital,PTC_capital,PHH_capital,PHC_capital,PFL_capital,CYC_capital,HVX_capital,HOM_capital,NNC_capital,NDX_capital,FCM_capital,NAV_capital,CTD_capital,L14_capital,MEC_capital,LBM_capital,MCO_capital,MCG_capital,L40_capital,LIG_capital,LCS_capital,LCG_capital,LCC_capital,DCT_capital,L43_capital,L18_capital,KSQ_capital,CNT_capital,KCE_capital,INC_capital,ICG_capital,BHC_capital,ICI_capital,HU1_capital,HTI_capital,CID_capital,CI5_capital,ACE_capital,HT1_capital,GMX_capital,ACC_capital,HPP_capital,QCC_capital,DIH_capital,DTC_capital,ALV_capital,CCM_capital,DIC_capital,DNP_capital,CTI_capital,CMS_capital,MDG_capital,DLR_capital,HAS_capital,C92_capital,LM8_capital,CII_capital,DAC_capital,CIG_capital,DC2_capital,H11_capital,HCI_capital,HCC_capital,HBC_capital,CMI_capital,DID_capital,BCE_capital,CVT_capital,BMP_capital,BCC_capital,C47_capital,C32_capital,DHA_capital,ADP_capital,CX8_capital,DGT_capital,FCN_capital,DC4_capital,CDC_capital,DXV_capital,CT6_capital,CSC_capital,BTS_capital,ATB_capital,BTD_capital,DC1_capital,DVW_capital,EVG_capital,CIP_capital,ROS_capital,TS3_capital,ACS_capital,DFF_capital,GAB_capital,DCR_capital,VMK_capital,C12_capital,HC3_capital,DCF_capital,DVG_capital,DSG_capital,HHV_capital,HAN_capital,TSA_capital,HFB_capital,GMH_capital,BOT_capital,BCR_capital,DND_capital,EIC_capital,C69_capital,MVC_capital,HEJ_capital,BTN_capital,CTA_capital,HMR_capital,CDR_capital,GTS_capital,HMS_capital,CCC_capital,FIC_capital,CTN_capital,CTR_capital,BDT_capital,CC1_capital,DPG_capital,CDG_capital,CDO_capital,TCK_capital,E29_capital,ICN_capital,HSP_capital,CTX_capital,CHC_capital,VLB_capital,CEG_capital,C4G_capital,HLY_capital,CT3_capital,CC4_capital,CH5_capital,HVH_capital,ING_capital,BT6_capital,KDM_capital,KHL_capital,GH3_capital,CRC_capital,ICC_capital,LCD_capital,LQN_capital,LIC_capital,L12_capital,LAI_capital,LM3_capital,MCC_capital,TVH_capital,CMD_capital,NAC_capital,NED_capital,HU4_capital,VCE_capital,NXT_capital,CNN_capital,BMN_capital,PCC_capital,PCM_capital,PDB_capital,MES_capital,PEN_capital,PC1_capital,GKM_capital,HC1_capital,PID_capital,HID_capital,PLE_capital,PNT_capital,LG9_capital,PVH_capital,QNT_capital,RCC_capital,RCD_capital,L45_capital,S27_capital,S72_capital,S96_capital,HAM_capital,SBM_capital,SCC_capital,SCG_capital,SCI_capital,SD1_capital,KPF_capital,SDB_capital,SDJ_capital,SDX_capital,MST_capital,TBT_capital,TTL_capital,SIG_capital,PVY_capital,KTT_capital,TRT_capital,PTE_capital,SHG_capital,SJC_capital,PSG_capital,PTO_capital,VE2_capital,PX1_capital,PVA_capital,SD8_capital,SJG_capital,XLV_capital,MBG_capital,SNZ_capital,VVN_capital,TA6_capital,TA9_capital,VIW_capital,TBX_capital,G36_capital,TED_capital,TEL_capital,TGG_capital,TKC_capital,TL4_capital,BAX_capital,CGV_capital,TNM_capital,TCD_capital,TDF_capital,TTB_capital,HUB_capital,TTZ_capital,GND_capital,TVA_capital,TVG_capital,UMC_capital,USC_capital,V15_capital,VIH_capital,VCX_capital,VE4_capital,CCV_capital,VGC_capital,E12_capital,BCO_capital,VTS_capital,X77_capital,CQT_capital,CLH_capital,VW3_capital,XMD_capital,XMC_capital
2014-03-31,0.0005451782392105817,0.0025932206534473273,0.0007090468429039357,0.00048530317247647155,0.0014641817305966274,0.008602550213023273,0.002267000018474609,0.0018612479626228312,0.0005694040063431329,0.003377820376611805,0.0006877754376168177,0.0025714765502649404,0.0018353677528568375,0.0006381027671222697,0.00014748174332401864,0.0006627618406588178,0.008666128079936991,0.00014645756455093517,0.008496271969570226,0.0016331712281553988,0.0972664550371928,0.0009664308468780645,0.0010821827439821319,0.005631565158273238,0.0010464349656523918,0.0005577835164177628,0.0006499596059952744,0.0003157228025486136,0.0008570012841232236,0.003616138898810072,0.005132632529816501,0.006840411242441902,0.00046324393736390466,0.054360257955968404,0.002836187371615743,0.00039883884913346384,0.005394369293576234,0.0002658925660889759,0.037384494792110014,0.0008232821675940143,0.004825457680874007,0.0034794504240947023,0.00043488206364774727,0.0017149873555282584,0.011994709092458245,0.00032970678195033015,0.007114930545119544,0.001501938474981262,0.001890791581077162,0.007106421983004697,0.002922848652415113,0.002355611178091964,0.0012800855961348748,0.0019916337987346106,0.0018378494168070016,0.001820832292577307,0.00573827670813028,0.007627374455082726,0.003471375168383852,0.0013058279356814148,0.012960273326528314,0.002083809888312122,0.000762225356121731,0.002190718395625527,0.022909835279358345,0.001890791581077162,0.0003929892126795064,0.008211235138722845,0.0009158521720842503,0.0034388771880840886,0.002560446932708657,0.01780889320427052,0.0007287425885401562,0.0002166532019984248,0.001331826319921226,0.0038501243569683714,0.001717547802460967,0.005120893865417314,0.0014180936858078715,0.003743570373076418,0.009799027368932392,0.004140833562558985,0.000467025520526059,0.007274997869905106,0.0004569412987603141,0.05408946114921601,0.0006390284671671721,0.0010340266459015729,0.0015283898613707059,0.0004199132969642197,0.008517031285470805,0.0002276040365721634,0.007773871411124934,0.0010478136678469272,0.013349402173063123,0.00023989418184916492,0.001982179840829225,0.0005514808778141722,0.0032192499284945946,0.003072536319250388,0.00344762209914657,4.313368294332275e-05,0.00011147792030100767,0.0022289281421597946,0.0002836187371615743,0.0004892423216037156,0.0009237304703387385,0.001716484232196611,0.00024355759053750191,0.0001536859031994281,0.0002552174719541444,0.048327214718646455,0.0005317851321779517,0.011684501098687775,0.0015835379491521233,6.298699454463295e-05,0.0008154038693395262,0.002014874778585351,0.0005029505605665252,0.0009170733083136959,0.004292392325229701,0.007942506385262253,0.007587667831880106,0.004284120112062488,0.0008033500730101592,0.0005308988236243219,0.0007712066161318474,0.0009509696865536312,0.002230937108214689,0.12408437925292694,0.0001398397940171651,0.0034743295302292845,0.0005119318205766415,0.0001778722788407068,0.001520905478028942,0.00031749541965587347,0.029473344033900617,0.005473841627218384,0.001812796428357729,0.0038534726337265284,0.0022190999650873204,0.031729314434818946,0.013103185656864734,0.0041395927305839025,0.003350246332721096,0.0012594444547081157,0.000996604729192754,0.0001499634072741824,0.010004847910830894,0.04265751859682149,0.004750338107017462,0.001624899014988186,0.0010431851676224154,0.0008758501126970865,0.0017163266662315211,0.011709435912663229,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.000991680792783699,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.0008348041787912033,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.005501139930670186,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.00020129052040217287,0.00025478416555014757,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.005443116264025881,1.9695745636220438e-20,0.0012053796329366906,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.00017489822124963747,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.0004301550846950544,0.0006598074788133847,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.0005514808778141722,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.0009044286396152424,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.000752771398216345,1.9695745636220438e-20,0.0008666128079936992,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.0002678621406525979,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.000271801289779842,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.0008507380370109056,0.0028263394987976327,1.9695745636220438e-20,0.0001981195053547414,0.003939149127244087,0.0021468362743480274,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.0002983905463887396,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.0011137944157282656,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.0003701224519958545,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.0009924292311178752,1.9695745636220438e-20,1.9695745636220438e-20,1.1029617556283445e-05,1.9695745636220438e-20,1.9695745636220438e-20,0.000768134079812597,1.9695745636220438e-20,1.9695745636220438e-20,8.13434294775904e-05,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,0.0005120893865417313,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20,1.9695745636220438e-20
2014-06-30,0.0006537733421842053,0.002470487570168959,0.0007017905933050791,0.0003878316436685963,0.0014165089080657783,0.00837720967367545,0.001970254005487125,0.00220463821252089,0.00047670972867598307,0.0037398051353757507,0.000853229616070912,0.0027480642179946255,0.0018350900606252415,0.0006784976094680781,0.00016912229889977007,0.000707561897526338,0.0074980784442595285,0.00017286210403514579,0.009894878002131456,0.0020471970333649477,0.09161871578554431,0.00095600500164309,0.0010208282906562698,0.004558014477432064,0.0011085521148194047,0.0006755657869236788,0.00045016172925819217,0.0006059869432321818,0.0010582955976606821,0.0036520813112126153,0.005617649017672078,0.007125852407205215,0.0005124918148477881,0.038783164366859635,0.002077669519653195,0.0003635921659393091,0.004925046340687243,0.00023085216885035498,0.042502192807038854,0.0007697765570315086,0.0047324694614322765,0.004374325406677836,0.00046332030288266245,0.0010407739180449405,0.004944853456774603,0.00039544976524065803,0.007215607730454236,0.0014119149499056559,0.001588262921690442,0.0063082201955710305,0.0023246813403230747,0.0027129746883293713,0.0016834663561243288,0.001543939305271174,0.0016854055143426718,0.0018782132457664884,0.003760050870583927,0.008619742962269633,0.004148413474240879,0.0011944291216317367,0.02232839113467649,0.0021677018655048333,0.0007191045059688558,0.0022555180305355083,0.037050110964866254,0.0016275077903950025,0.0005815396985509293,0.007978781915456623,0.0003116504279479792,0.0030056952384316213,0.0016621356157225558,0.02015339434063599,0.0007733547656486892,0.0008749297199428453,0.0012859850917977874,0.003092033949581655,0.0020131232532426355,0.0036936347016056797,0.0008933978934508736,0.0037459227178502853,0.009524037078090245,0.004691654797979533,0.00047204651486520575,0.007923100372329918,0.0004949470500151611,0.0628904330590463,0.0006063332214854573,0.0010413279632501813,0.0017083060494926267,0.00041645731260604035,0.00805835665805934,2.30852168850355e-20,0.007698181104219017,0.0009298725361292297,0.014086507002381121,0.00024100966427977058,0.0017581701179643033,0.0005009492064052703,0.0035621643914454026,0.0026317147248940465,0.0020204643522120764,3.151132104807345e-05,0.00014128152733641725,0.0019949321023372277,0.00014543686637572364,0.0003961423217472091,0.0009649620657944837,0.0017991925483690115,0.00028547179200034896,0.000299807711685956,0.00038501524720862206,0.06571751797443842,0.0005588931007867094,0.012749965285605104,0.001739701944456275,4.501617292581922e-05,0.000879269740717232,0.0007502695487636537,0.0006000309572758426,0.0011020882540915948,0.003928457527760261,0.007909687861319712,0.009108503174159606,0.004073617371533364,0.0007585109711916113,0.0005744756221841083,0.0008084904657477131,0.001288362869136946,0.002070189909382443,0.09767249072060849,0.00020776695196531947,0.0025451451615751634,0.0004561638856483014,0.0002430180781487687,0.0009459398470812146,0.00037513477438182684,0.026369966225173427,0.006101884527052582,0.0016673990451723437,0.0037651988739492892,0.00236376461250944,0.033956599561403955,0.013736996818741683,0.004919021099080248,0.0039960510427996445,0.0013675913334863878,0.0011840407740334707,0.0001470990019914462,0.008261506566647654,0.04909011349038898,0.0048751822722155665,0.00127476567639166,0.0009484561357216835,0.0008378779468423634,0.001562730671815593,0.011670131180590683,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.0008991691976721325,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.0005983919068770052,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.0051182003503643355,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.00016044225735099672,0.0002986303656248192,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.0053165254486236746,2.30852168850355e-20,0.0011357926707437464,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.0002122685692579014,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.0003961423217472091,0.0009187916320244127,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.0006463860727809939,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.0009049405018933913,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.0022249532033797215,0.0005942134826208137,2.30852168850355e-20,0.0003301186014560076,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.00031395894963648276,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.00033242712314451113,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.0008824555006473669,0.0005655878136833697,2.30852168850355e-20,0.0003073565776073626,0.0046170433770070995,0.0009561896833781703,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.00034627825327553243,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.0009522651965077143,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.00034276930030900703,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.0007596883172527482,2.30852168850355e-20,2.30852168850355e-20,1.292772145561988e-05,2.30852168850355e-20,2.30852168850355e-20,0.0005309599883558165,2.30852168850355e-20,0.0,0.0001112707453858711,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,0.0004524702509466958,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20,2.30852168850355e-20
2014-09-30,0.0005374102846296982,0.0027779977790089016,0.000890383903528494,0.0003338939638231852,0.0010318913453392726,0.00957812597044144,0.0019867287086700637,0.0024445808065626062,0.00044558944457832227,0.004715258506967304,0.0008872039610158922,0.0026091428315897476,0.0019051433085811246,0.0005841355649242403,0.0001674239732884829,0.0006161138618165919,0.014691334408220152,0.00014882130958976256,0.009421215682085248,0.0018650362836409348,0.08744265545074444,0.0008507141206837869,0.0008132702975979012,0.004399967206842839,0.001033680063002611,0.0005921649197685599,0.00047699137689026467,0.0005801407621427844,0.0011118668995312069,0.003919279146781674,0.00423182774648902,0.006950956839733382,0.0005437701696549017,0.05405902271422999,0.0019079655075610587,0.00033091276771762113,0.004507489013050185,0.00018880908668572976,0.03205978291923692,0.0008892907982897871,0.006161138618165919,0.0036024376246823163,0.0009331143810415803,0.0013089040874682937,0.004257148038745611,0.00040842386646228906,0.006967393167595393,0.0013876275392958911,0.0014627735557968115,0.0068583012647724486,0.0026965912506862963,0.002232319643846439,0.0015250805544031027,0.0017553282669561738,0.001488213095897626,0.0017343406463730022,0.00456764955046047,0.008696069541367823,0.0037056267592162433,0.0012518042447263883,0.014358215555384413,0.003980890532963334,0.0007224431895817132,0.002265470544540312,0.05313672013773126,0.0015204100138377185,0.0006267666692338078,0.0070834213200239495,0.0006260511821684723,0.005437701696549016,0.0025439540100814116,0.02647302141740969,0.000755236346742919,0.0005117719981218464,0.0013247243014684875,0.0024101976781451,0.0014913135398474124,0.00367680853019579,0.0008406973017690915,0.003983772355865379,0.010732305980030955,0.004604994000342837,0.0004731754458751425,0.006274424070177356,0.000499250974478477,0.058114900266568625,0.0006018438697912913,0.0007629477073359785,0.0014468738432338027,0.00034224131291876487,0.008283750245327596,1.987464070376103e-20,0.00673988815545944,0.0008156552544823525,0.015312794548386056,0.00019596395733908372,0.0014055345905699798,0.0004660603245031961,0.0030970453862263774,0.004769913768902646,1.987464070376103e-20,3.0408200276754373e-05,9.937320351880513e-05,0.0016755117098898697,1.987464070376103e-20,0.00038238808714036214,0.0009738573944842904,0.0019498215008831791,8.13866536819014e-05,0.0006686226625559285,0.00032654034676279366,0.06105251128506944,0.0003738419916377449,0.01066373846960298,0.001672649761628528,5.4257769121267616e-05,0.0006966459059482315,0.0007770984515170562,0.0005992800411405063,0.0015107111891742833,0.00407720304181376,0.0065294157104066105,0.007896194751604255,0.004186195571433185,0.000763563821197795,0.00047401018078470044,0.0006960496667271186,0.0012703472845029973,0.002092402173291961,0.09641915617244232,0.00017887176633384926,0.0021285740193728057,0.00041235904532163376,0.0002520700680458011,0.0008143832774773119,0.0003035851367499497,0.024220668135733855,0.005253265030818115,0.001407601553203171,0.003610228483838191,0.005288145025253216,0.02861554743455653,0.02228185718580056,0.003946328532779493,0.0037414011124830135,0.00149584495792787,0.0010696531626764184,0.00012395813406935755,0.006123376800828772,0.042982408458647085,0.004724679086660887,0.0018757685896209656,0.000851966223048124,0.0006958906696014885,0.0015535211652501844,0.013387955470867503,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.0007174745294057731,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.0007790859155874324,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.004249575800637479,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.00014985479090635814,0.00035853851829584894,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.004707904889906912,1.987464070376103e-20,0.000930133184936016,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.00031213123225256695,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.00031004439497867204,0.0007433115623206626,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.0007910107000096889,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.00040544267035672494,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.0006455283300581581,1.987464070376103e-20,1.987464070376103e-20,0.0003625134464366011,1.987464070376103e-20,0.0018003443281501927,0.0006045865702084104,1.987464070376103e-20,0.00041537999070860544,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.00027029511357115,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.00025042047286738897,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.0009997143020398834,1.987464070376103e-20,1.987464070376103e-20,0.00026461096632987433,0.003974928140752206,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.0002981196105564154,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.0008347349095579632,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.0002858768318828986,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.0006676289305207404,1.987464070376103e-20,1.987464070376103e-20,1.1129798794106176e-05,1.987464070376103e-20,1.987464070376103e-20,0.0005167406582977867,1.987464070376103e-20,0.0012640271487592012,0.00010692556698623433,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,0.00040146774221597273,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20,1.987464070376103e-20
