,price_to_earning,price_to_book,value_before_ebitda,roe,roa,days_receivable,days_inventory,days_payable,ebit_on_interest,earning_per_share,book_value_per_share,equity_on_total_asset,equity_on_liability,current_payment,quick_payment,eps_change,ebitda_on_stock,gross_profit_margin,operating_profit_margin,post_tax_margin,debt_on_equity,debt_on_asset,debt_on_ebitda,short_on_long_debt,asset_on_equity,capital_balance,cash_on_equity,cash_on_capitalize,cash_circulation,revenue_on_work_capital,capex_on_fixed_asset,revenue_on_asset,post_tax_on_pre_tax,ebit_on_revenue,pre_tax_on_ebit,payable_on_equity,ebitda_on_stock_change,book_value_per_share_change
2014-03-31,1e-15,1e-15,34.692069687086814,0.14437206742814435,0.0605898687460284,62.373383210577465,90.69462333648772,52.0967479157484,2.933428107059693,923.1771769704166,5257.068961698096,0.3462176738010955,0.8276206134434285,1.661710724748565,1.1605893893009547,0.032943005088487166,3282.412606678463,0.19090699145927623,0.1297709620548589,0.0645874946000379,1.9188254298389158,0.3462436990235037,23.215587605806537,7.470566785048405,4.464667360724171,392.5669388034812,0.23698821107935222,0.16739990528429438,101.30501622551208,14.043441127568169,-0.29922815757645377,0.7180056799768277,1.790911888800203,0.1297709620548589,0.4699895620610607,3.2508851425083916,0.10228857055678613,0.026690967511391248
2014-06-30,9.978341244304359e-16,9.978341244304359e-16,32.089246376228644,0.13174337166564745,0.059561370121098224,76.59789857027901,90.60096770436417,53.2883354266447,33.5259823148156,1141.6963553692017,6032.371695409824,0.3498170259478523,0.7943591980867803,1.5927732393844285,1.1342132534346252,-0.02123154594820301,3384.6789258907365,0.16299582486965886,0.06214227165133351,0.01650438497716291,1.7333930864515124,0.35647648732111903,19.007225854483952,7.250127348326643,3.961603542075853,371.9240542361763,0.15156484760376437,0.12074405178004399,113.74938970562286,13.434034539232437,-0.20226431137275477,0.75009802060337,1.6690771830386602,0.06214227165133351,0.5181354949655548,2.7969467637361998,-0.13967049533058593,0.10703444795625697
2014-09-30,9.964076356071738e-16,9.964076356071738e-16,27.088197793193988,0.14131698074399004,0.061412193945589805,65.13788359368131,86.8496351123072,52.40469281449056,25.263509805179396,1231.2428195987509,6684.103797065353,0.33073486192103924,0.5897360406401496,1.185249732795836,0.722958500792024,0.6759627455792094,3582.7269105224987,0.14594193471088152,0.08920128332669776,0.06795022185836974,1.4619875441620853,0.31709397270902767,13.55273043113464,3.002609263507599,4.008895622875053,38.63263906071751,0.17430371804962852,0.14885211976312931,99.36731925916646,29.94366277256267,-0.19289281197889246,0.7693647006753334,1.1754575122469282,0.08920128332669776,0.8871591980175471,2.8923043164376128,0.12348018331105078,0.0801790224112083
2014-12-31,9.963414286898932e-16,9.963414286898932e-16,8.53065586775142,0.23917751039561277,0.07950913325267284,66.42505055434943,60.65628587385591,44.53708388824892,92.61058745827518,1537.2248821189467,7170.542967825055,0.3358181958566414,0.6288139435090115,1.4147907189807605,0.9900921842576154,3.6833276673663677,5228.070363649124,0.18434728771169637,0.13552571078316283,0.10482341795358792,1.2463929009604326,0.3180932368071631,4.116761782860077,3.3611123030903096,3.517547904242469,389.1633047233349,0.27095174882081485,0.21527129252285188,81.95836928004012,54.47396748860781,-0.3633453171161442,0.9319036097903595,1.2545804201306219,0.13552571078316283,0.9315965183439356,2.4352833453891134,1.920463089143004,0.20829830450603107
2015-03-31,8.837699850661329,1.8882162387725727,9.177755672434955,0.25675282605901617,0.0911552846327186,45.837101670105206,68.53184043983879,30.70986792024206,12.935589512099739,1644.484373522292,7680.193810385482,0.3578321768604835,0.6946562231109095,1.5433643222978486,1.0355824119316777,0.23291202226493413,5295.642727572575,0.17006042156989767,0.1184819501167886,0.09880213448945636,1.1283111172057088,0.33377714545371023,3.9780582726506974,2.1320303894075128,3.379158792964548,479.06529900683114,0.1533051292634918,0.10031008142998073,84.26516759063482,21.554269916616615,-0.2542074228643879,0.956506922635181,1.2830157900740686,0.1184819501167886,0.9300850007114507,2.2453626525539643,0.03394241769439879,0.15583483919409769
2015-06-30,7.6410261135111455,1.8541387860690366,9.178944860997461,0.3052627222721091,0.13489593586757073,40.89957002516989,66.83411919391816,26.148896551958906,23.208676011351034,2124.665544494992,8397.304551804436,0.40207084955479316,0.9741868780246863,1.7506636849483026,0.9222109966611087,0.22868551941494092,5726.919405878124,0.16306345830035468,0.11904549254130478,0.08765976450913232,0.9888331045964041,0.27394808124659825,3.536057554538174,1.5206761256404437,3.0492351845520007,532.9010165562828,0.15576426911338265,0.09503867976537858,81.52879883786423,59.59529821861991,-0.4207491829674631,1.2913247141188327,1.1155761282688768,0.11904549254130478,0.8911675773452726,1.986873783477714,0.16346372100973577,0.12906862079974574
2015-09-30,6.858698560343577,1.7985198458088498,7.581873836253945,0.3214716935343874,0.13842852970272307,42.09864684424173,60.878007607302436,24.726335023316537,328.6893949233919,2345.370347453254,8524.63603469063,0.42074618505316075,1.4261333489490315,2.306245021009852,1.3264263929876796,0.03788533257870668,6164.9940616550575,0.20448439337767557,0.1608454252146762,0.08334148774009136,1.161712576423783,0.3433610115643363,3.4950622031927367,1.8177162219363308,3.1237537424170725,736.9990300035431,0.2739733492938453,0.2442855207993969,78.7310057619549,43.59246474577722,-0.3632921613157136,1.362355273389661,1.1823032243642944,0.1608454252146762,0.5025490527136832,2.092753152666836,0.06537503073597499,0.0009306309851920339
2015-12-31,9.095797522157788,1.5586640136253915,10.616897205060894,0.23041826217915218,0.10095854737697219,74.58448437847562,59.5112441944872,30.7914721791204,11.974434476032584,2259.0108297229554,10202.151344747504,0.42986171866352313,3.1013210331686625,3.944389060021854,2.7232324674189625,-0.1583646849551716,5535.0277173646455,0.13854113449098343,0.10632917679613448,0.07800753106595586,1.363241874340607,0.35035084512315756,4.916533161780819,5.272137038039511,3.065979092096198,989.9981732550996,0.26101732787433096,0.2325894658592971,103.32350023590823,51.97021360664106,-0.3327183422150342,1.2713866604745905,1.3044944841232171,0.10632917679613448,1.1909597330349277,2.0125361905343335,-0.18148897895082183,0.1977929994364317
2016-03-31,6.842677013687625,1.3810860387011252,9.569409993688923,0.22392801612303714,0.08787604129715736,51.01124520908664,62.535562651562415,24.801606004849226,20.00474740298768,2295.2253314761538,10433.847461869213,0.40945572061937896,1.3988901850124424,2.602790969150409,1.949903225655096,0.17279400179671903,6092.581918825758,0.20439962556462415,0.15611826465760303,0.10765072788203432,1.356013606576375,0.35958052516978173,3.7592441722163628,5.3418837038019245,3.1796476800670304,959.7798828912485,0.2135903420791357,0.21342784062252326,88.69925485072045,33.43523573405139,-0.29917471585531613,1.2061534638710936,1.258268542331489,0.15611826465760303,0.9577755404667034,2.015975791534313,0.17381318711054294,0.027363089449215054
2016-06-30,8.229133721910483,1.5191313878554848,9.290471431664438,0.19580702115449977,0.07405994152943436,42.3649346481959,80.25181247991551,33.95112272442657,37.35194742000133,2127.44968323622,11441.488687933608,0.4141777647876618,3.4243930618045497,3.913998729172436,2.974888640581336,-0.021148385318805626,5456.81699811135,0.19470627167636412,0.13120952812860287,0.08904659639352051,1.209758386541957,0.3628957869323702,3.624288451704561,4.984755022008045,2.9756549732092843,892.9938966834086,0.2135694009324417,0.18386374129459393,88.94710646033329,26.978476674435665,-0.6937724162144268,1.2153975941759945,1.2179575445000836,0.13120952812860287,1.0073013336746277,1.817485873297034,-0.11605400554271522,0.09275550357323341
