,price_to_earning,price_to_book,value_before_ebitda,roe,roa,days_receivable,days_inventory,days_payable,ebit_on_interest,earning_per_share,book_value_per_share,equity_on_total_asset,equity_on_liability,current_payment,quick_payment,eps_change,ebitda_on_stock,gross_profit_margin,operating_profit_margin,post_tax_margin,debt_on_equity,debt_on_asset,debt_on_ebitda,short_on_long_debt,asset_on_equity,capital_balance,cash_on_equity,cash_on_capitalize,cash_circulation,revenue_on_work_capital,capex_on_fixed_asset,revenue_on_asset,post_tax_on_pre_tax,ebit_on_revenue,pre_tax_on_ebit,payable_on_equity,ebitda_on_stock_change,book_value_per_share_change
2016-09-30,1e-15,1e-15,1e-15,1.536777889026009e-18,1.1409411600344612e-18,2.4215894008894684e-15,5.58828323282185e-16,1.4436398351456446e-15,1.1944955410156704e-15,1.5111649242089088e-14,2.373623303141081e-13,1.7486669616038373e-17,6.985354041027313e-17,8.382424849232775e-17,7.916734579830955e-17,-4.540480126667753e-18,1.0594453628891425e-14,4.23778145155657e-18,4.656902694018209e-19,5.821128367522761e-19,0.0,0.0,0.0,1e-15,3.0269867511118356e-17,8.615269983933686e-16,1.3598155866533168e-17,1e-15,1.5134933755559178e-15,8.149579714531866e-17,-5.9608354483433074e-18,2.561296481710015e-17,3.0269867511118356e-17,4.656902694018209e-19,3.4926770205136564e-17,6.985354041027313e-18,-8.47556290311314e-18,3.4926770205136564e-19
2016-12-31,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
2017-03-31,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
2017-06-30,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
2017-09-30,0.07524484867109271,0.00705420456291494,1.1757007604858236e-17,0.001105158714856674,0.0006701494334769194,1.704766102704444,3.879812509603217,1.9399062548016086,0.06936634486866358,7.5479988823189865,84.18017445078496,0.006866092441237209,0.016459810646801527,0.011757007604858235,0.0047028030419432945,-0.0003056821977263141,6.231214030574864,0.003209663076126298,0.0021985604221084897,0.0013167848517441224,0.00352710228145747,0.0023514015209716473,0.03879812509603217,5.510509464397054,0.019986912928258996,0.02351401520971647,0.00025865416730688117,1.1757007604858236e-17,3.6446723575060527,0.029392519012145586,-0.0030803359924728574,0.00352710228145747,0.015284109886315705,0.0021985604221084897,0.009405606083886589,0.008229905323400764,0.00818287729298133,0.00028216818251659766
2017-12-31,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
2018-03-31,10.69281782060185,3.013430476715067,6.124068388162877,0.2741249659463383,0.10303988081670873,38.882973893097635,40.82712258775252,60.26860953430133,15.455982122506311,2710.143280348905,9737.268737178976,0.37424862372106477,0.6804520431292086,0.8748669125946968,0.7776594778619528,0.04763164301904461,14143.681753614264,0.47631643019044606,0.1613643416563552,0.12248136776325756,0.48603717366372046,0.1944148694654882,1.069281782060185,25.85717763890993,2.5273933030513462,-341.1980959119318,0.14872737514109846,0.044715419977062285,20.41356129387626,8.845876560679711,-0.3159241628814183,0.8748669125946968,1.2636966515256731,0.1613643416563552,0.9720743473274409,1.3609040862584172,0.03110637911447811,0.0806821708281776
2018-06-30,10.495752805279231,2.747233234419555,6.617474320964101,0.27120541018293604,0.10196099166833264,40.182239706716935,51.76649891395198,82.13022700080445,11.663237056820758,2830.8244734507316,10730.71975061184,0.36155857701358785,0.6142861591706049,1.001897567836079,0.8958046577021427,0.023254090809903916,11311.138512826341,0.48809517641801453,0.16087153055895645,0.12054419694948339,0.6873155819906364,0.2954515450976702,1.0965790140765934,35.83949720571844,2.764239489812229,-184.1872294952087,0.19479880443252193,0.06994424590548788,9.818511619864463,8.996285724490065,-0.3940903174039031,0.8992710063290008,1.394285791129468,0.16087153055895645,1.02989470756845,1.574388844825581,-0.20212815083501778,0.07668145386266793
2018-09-30,9.97990132191497,2.544110370228184,6.118189139122036,0.2710839868478793,0.10459547041521725,42.258141547506156,55.07721097536893,77.93764809971867,10.18836158622998,2976.141965826284,11545.77802455384,0.35379470286470677,0.6156533097057175,1.0023496461540733,0.893759976664153,0.053703871946876536,11711.6506566978,0.47170440021147575,0.1627443354430279,0.12394227320340907,0.7815891342143693,0.2943717140810613,0.9977635488503472,87.14523202692035,2.8521635850523532,-6.259181186684333,0.11914877728468597,0.04295095127462823,18.426185671462758,8.567475429534992,-0.3351205788114376,0.8960036830867054,1.387821796050773,0.1627443354430279,1.0891892290959175,1.5678849434816367,0.03940917890812498,0.07757730333934824
2018-12-31,9.1072110630502,2.543939406722958,5.9515465032863775,0.30569475152533565,0.10502237789064575,41.941763678786295,53.858749898140076,97.15583206393353,4.140037138421306,3164.972324005011,11326.892871129763,0.3218554175434452,0.515885875876249,1.0028367841463561,0.803099841733978,0.06357805973055154,11928.296534178102,0.44588650182749784,0.1377000053079299,0.10753537265352386,0.8805602247657328,0.2948017637706338,0.9959166640055818,19.482559071545875,3.049582505148532,-348.04725542111055,0.1299479028283577,0.04962485559386925,-1.3681353754943877,9.002538941996074,-0.4251058892496691,0.8942172613666327,1.386090254672767,0.1377000053079299,1.0935341297221752,1.7650678512570661,0.016882764382701105,-0.018322399389363784
2019-03-31,8.518894625036552,2.344384389224456,5.5979940428503285,0.293616880023897,0.11291039694146827,41.10562674216351,49.27961776456968,69.72273738500847,7.968672852671971,3266.8255969249003,12083.154261115575,0.3787208486507159,0.7405994359346415,0.9322527182984486,0.8230185848032807,0.03074355679472753,12092.607356890758,0.4691510889513827,0.1501895671994801,0.1221678451231127,0.6820520156591278,0.29330231476593804,0.9976268308544516,15.784825036866392,2.6474309229282507,-349.6606347074651,0.08713150198552898,0.038668441423349985,20.676427434493075,9.000790452353044,-0.4777100638102032,0.9948256153834206,1.2882614955498086,0.1501895671994801,1.0122970772734425,1.3670130828136997,0.01809151351535085,0.0673103604296153
2019-06-30,7.267970419859311,2.032237940010872,5.811957053061141,0.29911366060221156,0.11030223651075856,41.222302674974266,56.561438653082185,74.93624864923696,9.86972189381313,3457.745943883607,12225.085831923514,0.36131638084610535,0.6259231684191452,0.9012762086899736,0.7871058238742544,0.09391508399398876,9828.927907795882,0.46969819752745323,0.16405660915570655,0.1679376959615549,0.6729354390585353,0.28878466310609413,1.1927471963631209,16.975168086649767,2.710546028203513,-710.9208319803276,0.09610477256648862,0.04274002833388051,21.920694796026556,8.61115497340933,-0.46971161324312893,0.8744129630194419,1.370047799220549,0.16405660915570655,0.304915336236091,1.5392894283768177,-0.1667563494384354,0.03220947695943614
2019-09-30,7.9656322409535125,2.1378654248898057,5.302992897444745,0.29076577941387977,0.10563834890532192,40.26187100678524,57.43945246926642,81.90709645482279,7.991798900947831,3641.5284398758986,13291.762643834103,0.36259910130890277,0.6294405585962397,0.904910847902881,0.7891013131392082,0.04703839989053113,10402.24972722807,0.4722540842711158,0.1716179838410566,0.12863541624964492,0.7738374281425221,0.29073417430332743,1.381472436743496,9.810823056329228,2.7236948834955133,-763.5574093032013,0.09071154148812839,0.0468761562490137,15.772421471233603,8.850918093860654,-0.4831662692912928,0.7825596481406284,1.3727502167453896,0.1716179838410566,1.0141787176679742,1.5476748562850442,0.04970588058361648,0.07976535015951147
2019-12-31,7.000170459026655,2.0394858582611994,0.10371944140322648,0.3132228162375368,0.10647470379563914,39.42308630060662,52.31693463786786,99.88284970178152,7.0202451896208276,4003.3867113195824,13972.999317739868,0.34812296943864707,0.5922696407385201,0.8833857784592372,0.7785402262101532,0.09588463252510879,11215.789250735052,0.4764267293322671,0.1637054559185325,0.12895553775582638,0.8716755189459697,0.29111613772071687,1.3825201264619407,13.21790812004047,2.7382739454649845,-994.3908358343886,0.10825376493954643,0.0032788726637158357,-9.107639574988827,9.395468546069308,-0.38611927870390084,0.7802131204263343,1.3724827611648542,0.1637054559185325,1.0813666234441375,1.660253110453209,0.07113413026461855,0.04976866759556942
2020-03-31,6.473348459919325,1.8569623998738283,5.809611358735233,0.3122336752613282,0.11682693713928227,-20.014526638852114,43.33174914550359,70.56181033440163,6.424562627686243,4178.409928272436,14402.607437342165,0.3652891058088626,0.6360400999186073,0.9309130072460748,0.813984927698566,0.0337203188049053,11736.259147585512,0.47810464513259954,0.16376178642026504,0.12468343496080037,0.8756022016994112,0.39025184874891045,1.290498630304693,17.490879269355744,2.7448167821964624,-1028.8121915730194,0.12499597091337498,0.052309993448166114,-48.2120025896703,0.070137204789178,-0.31206265732195704,0.8910503913341747,0.7854326134690951,0.16376178642026504,0.9747380265721005,1.5599755810855398,0.04237469637668854,0.01947221923073453
2020-06-30,8.556797794045698,2.4448324524004397,6.006602599803903,0.3094494492591968,0.11394170143950894,-24.676359819888543,46.62475010513681,70.84116108633302,7.234159594804768,4266.238418906559,14725.452464790389,0.37291446508932546,0.699429146254972,0.8983273740855919,0.789022213626875,0.01620635382659935,10857.227488011926,0.47735650012079733,0.16527182442200827,0.13301212613408236,0.7837656554703912,0.2950619928981275,1.2842965738947432,10.111187709595272,2.655557936083148,-857.2427963236261,0.10026851200379851,0.03829003631268373,-49.880691242542255,0.03811004663450802,-0.2754721064219466,0.8851859786943825,0.7903363531659959,0.16527182442200827,1.089340764681486,1.4726816854123956,-0.07268634134264548,0.02459519566042449
2020-09-30,8.250577154233007,2.341274511321657,6.865504719264002,0.29979417718458573,0.11176047966092935,-17.537818954155973,41.6300292944338,69.50649872172589,8.902113092299926,4431.543494015786,15633.281822959902,0.37860395861032936,0.6992701812373672,0.899489214845051,0.8875177237288467,0.04171678105191795,10993.087250783921,0.49440460875743597,0.17067545093624345,0.13738643341770002,0.7814224613669026,0.29434280485342335,1.374597380242326,11.927541699669325,2.5504721632664937,-435.0196733495942,0.10517181567372756,0.036473392602345465,-45.42925274534331,0.043396655296241565,-0.24512908525552413,0.8845248509497956,0.7889046433145304,0.17067545093624345,1.0847438845574793,1.46722471509854,0.01787462102457005,0.06385907244698151
2020-12-31,9.36346057220856,3.13037809178148,8.171164328984347,0.3281326669614213,0.10600987678007638,-34.829416177070804,44.13880781564552,94.00968449341917,9.948219036874649,4698.023082540605,14189.888148423212,0.29912836706078594,0.5272261198343758,0.9223110576509523,0.8070039636113786,0.05898231585773762,11402.36979619809,0.5083657113809842,0.17620631126438036,0.1453056964214221,1.0716022200754776,0.39014051581108194,1.6645181842220869,22.11008157669395,3.335943190478837,-1324.4895981484976,0.12323781406319195,0.030917497696418588,-84.6949059257353,0.10142769303091942,-0.2803987481543914,0.7913434472622338,0.7954028550603923,0.17620631126438036,1.1095221754445834,2.14814886215645,0.034325989672733925,-0.09533688551545534
2021-03-31,18.07186135182408,5.87188149354049,10.41322855033218,0.3320445251972301,0.1136332398184689,-25.944045885698465,38.0467442157392,62.45717060953584,8.9016194282964,3356.0085108105573,10422.191283168162,0.3285979413045649,0.5444174993269206,0.9351401810977268,0.9129268195216468,-0.28086641167683274,11799.477734699194,0.4858379882644882,0.1773887192773219,0.15035207600764575,1.2700922377327413,0.39140202299533416,1.8642668854332831,35.72135413237504,3.0489861976757733,-826.4699719278725,0.10581584188607115,0.023717577903518583,-50.33875758347835,0.04483180757406584,-0.24061771328848702,0.7973523568276547,0.7942299075076378,0.1773887192773219,1.093993616489352,1.859319199592302,0.03204019207797609,-0.26373112424710854
2021-06-30,21.203363083172505,6.691519278084498,10.381137505050699,0.33249161647139547,0.12040563811349354,-23.368063144943523,38.493064198050085,58.707063708060666,10.98556287366327,3562.710953167593,11361.794725983358,0.35211199287021583,0.615073914600977,0.9146883891378713,0.8037508664960802,0.05574720358083191,10737.004055176381,0.501828417263399,0.1826803431088582,0.14594263998145185,1.0817838850095252,0.3936976584975927,1.5806884730494024,43.81884766299647,2.869690851722259,-848.915693090711,0.09504258034192095,0.02080952495289665,-43.59385833307216,0.040287295052826494,-0.21034795993039046,0.7975126381212444,0.7971722488054401,0.1826803431088582,1.094594833678247,1.6769664953725654,-0.09350796270722189,0.08792404831181119
2021-09-30,21.693999685336724,6.863952765839438,8.88484863590196,0.32695110868476623,0.11697563045191163,-13.543605687217116,37.11018438956223,52.52174421870144,11.327302834481804,3641.980569123528,11580.287879109228,0.341685862124843,0.5269794119231817,0.9229334445638845,0.9050379874619587,0.02422028030753921,10869.621166669001,0.4484006323701274,0.17349498318181122,0.1428242745819298,1.0786815433135113,0.39368971924630836,1.677146491410647,30.163431366639948,2.958667525260435,-697.4336237238373,0.07016409829460733,0.01952748808159932,-29.928068247500114,0.04472809806022851,-0.2863532626463341,0.795977502574563,0.7964366920701939,0.17349498318181122,1.092606543454307,1.767862874395073,0.014859730638173302,0.02085100330572181
2021-12-31,12.860676294456006,3.7305981119855924,10.518565413717486,0.3286813837909863,0.09620569013249718,-16.481603317365323,42.809882407838856,79.70520334424253,8.449461880218264,3580.2675173405046,12028.276936795004,0.29595351538774856,0.4437140974237496,1.0282145457784726,0.8979883723246179,-0.012311403705946715,10696.622640720676,0.45569392682351895,0.15049943743903108,0.12901590924958967,1.5414163369211196,0.4861193273606691,2.2419438874816775,11.929563593377612,3.415212088089829,-278.9348410250371,0.06152705315711981,0.014393495190446245,-53.37692425376899,0.07164794710005311,-0.26834110170724984,0.6957593062878875,0.7033218696643653,0.15049943743903108,1.1135202904314294,2.22829174552362,-0.005669245404883904,0.04334750771898959
2022-03-31,13.230625263836439,3.7100204769868252,9.630991411572905,0.3172777339738546,0.0981660015569909,-0.797030061281724,47.45140427846142,55.001887428294125,8.2231025071889,3772.117564122588,13179.617221844574,0.3071984838994629,0.47301211209784594,1.057517260484623,0.9260874086658093,0.04696527163356683,11043.357153901085,0.4859526184807978,0.17702357286405934,0.1509325880203913,1.5452027648193263,0.483927648739148,2.5298866180273594,14.709415855866457,3.315933806326686,205.31884220922734,0.05985686774323388,0.024205145979383044,-7.381397026039796,0.05281305164127224,-0.26975296827160783,0.6989154945413617,0.7925262630777358,0.17702357286405934,1.0875835965594138,2.1293208725888113,0.0245538937162658,0.09698663487911721
2022-06-30,10.496897302969685,3.0366278810909586,8.637206664226323,0.3174041065925186,0.10086026633380628,-3.4020323296298907,48.379761704048185,54.44479180906754,7.778295528719951,4001.1453722099855,13659.95891605338,0.2979111715953379,0.4620328080506696,1.0441840349234266,0.913304328804683,0.05365197944062748,10493.839826658661,0.48481978792593167,0.18529180823788965,0.15635897570387544,1.5548343498008106,0.4858857343127533,2.4385375404986886,15.940695633032275,3.432168248143862,292.38546343809776,0.052468608821507674,0.022032461910008776,-8.495290966023738,0.04918277618821521,-0.2961522834544488,0.7002769816645007,0.7956338895581764,0.18529180823788965,1.0921748243555078,2.24327159247104,-0.0547914000592357,0.03482620830514507
2022-09-30,9.25347060976705,2.6453486011064076,7.846266216500207,0.3166830281850643,0.10603891516065793,1.095568895891771,47.41339523122173,52.99191565101312,7.796687719710207,4203.162238703331,14742.65592279027,0.3339713924607643,0.5650041290472804,1.0511273680357478,1.0174474150782744,0.051845351294606795,10825.814621365873,0.47716315932794706,0.16837049581126165,0.14473378882759724,1.2633799384540099,0.38873228875508,2.245497730257284,14.09497449067684,3.0412116558515563,458.57999355730504,0.04451377064400312,0.021337488937409173,-4.482951523899636,0.0488511924905614,-0.3255043742248787,0.7038174250728381,0.7950254501253515,0.16837049581126165,1.0931599939223584,1.8530636988173266,0.03197466802361204,0.07927395049681765
2022-12-31,7.035572119312371,1.9581567382518041,7.746412370257096,0.3095713697537083,0.10770481925339945,-4.13697784650425,45.74525815909966,67.02059432739996,8.175590667842297,4276.050537634409,15275.936353341243,0.41768266353588807,0.8665233376943328,1.0607504029322166,0.9351560596625336,0.018471556000754126,11056.9230903806,0.4790103495337793,0.15031576942437982,0.12396711565281367,0.6799466079106115,0.2914056891045478,1.9504740603062094,124.82498573946869,2.3570424807040062,-311.1509263790946,0.17830449646327398,0.0758715294031017,-25.412314014804544,0.046356432664457305,-0.33023551700694526,0.7015709309876614,0.7935988401138304,0.15031576942437982,1.0937954596093382,1.2679087008602024,0.022677958481001084,0.036975619220644344
2023-03-31,7.857109280600603,2.157396958749102,6.410803502385767,0.29907057531920117,0.10882461682538624,6.090225991158379,52.00565761966861,57.044826598922945,10.016748058286314,4363.870109631663,15804.064765100784,0.45358472383673387,1.014696810736747,1.111781162940728,0.9661500735340489,0.019319455109495086,11233.458617580118,0.4381106388137698,0.16733805040513705,0.150426128716454,0.5839659015146227,0.29198295075731134,2.05220386315956,222.3013471012814,2.1664308383690924,-152.53582175521947,0.02988370188038754,0.01394604310602696,1.051057011904053,671.0122937429792,-0.3557114261558639,0.7993364062168562,0.7919383345929053,0.16733805040513705,1.0915434326388658,1.1717380710776304,0.011205069111214303,0.03220574206326323
2023-06-30,8.37590715862356,2.3568430158305174,8.451746038510525,0.3012528223267454,0.09801068403188563,3.4749351259358225,48.1099636104083,52.4816863622977,8.176937763000007,4464.338498965113,15707.26131511867,0.36464283627586586,0.6610421632778981,1.048531353507317,0.9247105565226575,0.019870941298506542,11432.750543486596,0.4449438463235354,0.17607377325509638,0.1567309097727326,1.0718346248442163,0.3897580453978968,2.6324062690853376,9.89789739990083e-16,2.7533585613640343,-376.6833582082869,0.023032426892701914,0.010554616349777363,-0.8967876259535768,0.03611958033024854,-0.3770428430285948,0.7003713228894556,0.7945214883467558,0.17607377325509638,1.1047139246521032,1.661430244464229,0.014801770398774379,-0.006260369993960631
2023-09-30,9.363091560248396,2.5590099848467394,9.56287499236254,0.28851983142485405,0.09924991890449851,10.998011809756536,46.832714120494884,54.27552810579882,4.209624699188573,4605.847615810413,16960.442542577523,0.36256246795785774,0.6795014086059372,1.0656779552149467,1.03578712932456,0.026257324673704653,11713.513357811327,0.47562687494479006,0.16609875089777007,0.15125236225544358,1.076880737001728,0.3915929952733556,2.4487040108160016,9.914603917586814e-16,2.7610594699436417,160.30331569613983,0.028532344826152394,0.011012967517949272,3.5551978244525935,48.781475481468505,-0.3618876831162751,0.7005882635449006,0.7952105355426171,0.16609875089777007,1.1942762372885696,1.6675883137501197,0.019604514783802977,0.07673314654812786
2023-12-31,10.319191961494813,2.757770826981849,9.48406201737841,0.28694371211858605,0.12184382240617814,5.797859647001625,41.89964089394664,58.49544978404855,5.687486402352654,4762.501291709951,17630.68252746335,0.4386480811548211,0.8521440500204923,1.0484297633034332,1.0351827316769964,0.03553976369107849,9578.931526970297,0.4578298890297897,0.15498564234349477,0.13710942073401208,0.686420772697734,0.29418033115617176,1.3739385691763313,9.915713416625368e-16,2.2740524177400743,470.26727774202993,0.04880860676213146,0.01710442705286371,-10.79794924310028,206.2429318398862,-0.3112521987817217,0.7968791296969383,0.7964031267618774,0.15498564234349477,1.0957580663994637,1.1804883989023371,-0.17944182304873044,0.03916140299445777
2024-03-31,11.600224387955015,3.3490171280224645,12.65076422479032,0.29805518511741935,0.12509785130190243,7.021355349229018,45.15114350091189,60.18439793024001,8.535406313330082,4914.122379559511,16987.180827738895,0.39902185032416404,0.7640587890097622,1.0593478767482054,1.0404213464327898,0.03313208551622362,9875.356966570105,0.4707883424960489,0.18393897157914021,0.16218261812166987,0.8829730668962155,0.3924324741760958,1.472772227345593,9.925856772925787e-16,2.4710912466218837,393.32113838026976,0.03830940715708309,0.00882605122224801,-8.981475773686995,133.44860227483127,-0.2934936886687817,0.7982060458778422,0.7940685418340631,0.18393897157914021,1.0946644867439772,1.3768721486326057,0.030308806542469605,-0.03699680901314871
2024-06-30,20.8217170731067,5.820517455772826,11.76589254506211,0.2997947746897695,0.1175805210016269,12.680233500592909,39.61868467101695,48.82047440740093,9.529200764602207,5148.208208720393,18456.080457464213,0.4246058417807612,0.8474541352145104,1.1424036270728264,1.0288762306490875,0.049719874430972366,10292.465443786385,0.47736513213873893,0.20093663195223785,0.17296017783175316,0.6876742819816025,0.2947175494206868,1.8665444796643498,9.955850853715895e-16,2.376674835797773,1214.388433565592,0.039186468638133756,0.00927290792904332,3.4784437642089268,38.33586209227033,-0.25007215953150336,0.7982512785694601,0.798019336131831,0.20093663195223785,1.0970826787019476,1.2809114824927559,0.043217274024299736,0.08498932879327344
2024-09-30,16.650675592909938,4.443051299292836,11.483224949520837,0.28720877673282313,0.11681451545059458,26.303813205756487,40.47841929866626,45.57647583669018,15.72412968651921,5321.0630667213845,19853.16185232352,0.4609830433637592,0.9542810906773714,1.2505570814433453,1.1314175702909004,0.033949376030235026,10845.43918108268,0.47157701270288543,0.19598654083976705,0.15244550715148128,0.5896548632444704,0.2948274316222352,1.7689645897334112,9.947416772474538e-16,2.1795866629158294,1908.579117265536,0.048231136089684865,0.011153804500614891,21.20817093297213,15.844744083122743,-0.20426656018835573,0.7009062780283903,0.7977247539896147,0.19598654083976705,0.998595726194975,1.0841549098880658,0.05313261356921825,0.07513577345171721
2024-12-31,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
