,price_to_earning,price_to_book,value_before_ebitda,roe,roa,days_receivable,days_inventory,days_payable,ebit_on_interest,earning_per_share,book_value_per_share,equity_on_total_asset,equity_on_liability,current_payment,quick_payment,eps_change,ebitda_on_stock,gross_profit_margin,operating_profit_margin,post_tax_margin,debt_on_equity,debt_on_asset,debt_on_ebitda,short_on_long_debt,asset_on_equity,capital_balance,cash_on_equity,cash_on_capitalize,cash_circulation,revenue_on_work_capital,capex_on_fixed_asset,revenue_on_asset,post_tax_on_pre_tax,ebit_on_revenue,pre_tax_on_ebit,payable_on_equity,ebitda_on_stock_change,book_value_per_share_change
2014-03-31,9.9638503938377e-16,9.9638503938377e-16,9.28730660221523,0.1355230947123159,0.04606428915048136,25.261554021549504,53.55537491378461,29.906650901566657,2.234257620281338,1875.3681475427888,14539.219364991046,0.33495432873711123,1.0081536865411256,1.4269039546057856,0.7807514504471609,-0.03953516660580874,4712.232874290716,0.08891998516225882,0.029282697802739194,0.025001886595607804,2.311424886833244,0.3518967385949355,6.677549222467586,26.969974091912853,5.04163649852492,524.9653567723276,0.6037587319527279,0.5526198176580712,48.72488625364423,36.46052511693416,-0.10475397344276169,3.4882348304382353,1.4151773283951476,0.029282697802739194,1.1374771203190115,3.6932618107840245,-0.00989569879385393,0.011264181345018056
2014-06-30,1e-15,1e-15,10.55171881921508,0.13674732823793145,0.04872658376890561,22.691834721816495,46.387307220517286,23.706665166640352,3.351117381107467,1984.3501310711913,15171.14538770673,0.38175184110118976,1.230293777170665,1.5506940285103012,0.8827590725490709,-0.016663133934238752,4927.176370494568,0.0956511173171859,0.03514799634624272,0.027213922502759814,1.888438057116485,0.37671886715626335,5.410499246684228,32.90729287651566,4.09118035664404,528.134706411398,0.5701872729585525,0.5361220831785898,44.90375839689801,37.2548643360434,-0.1359513748572152,3.945701114216989,1.404317966373416,0.03514799634624272,0.8812060339410783,2.799811878802135,0.14205009086452014,0.02358435250959303
2014-09-30,1.3038690713816254e-16,1.3038690713816254e-16,1.3985667322677475,0.01963761137598884,0.006442540207981158,3.473983253746637,5.241689663176696,3.8473047817054407,0.47284503225151475,279.77355485507036,1941.3506398484794,0.04722543244366494,0.14367125160411562,0.18820828281503718,0.1162036564583136,0.05423667440590219,717.9176246636446,0.012499330527926547,0.005055538818937316,0.0036731785918045876,0.22679195644736835,0.04581003939766152,0.6841106233036824,15.266057785704428,0.5306698382374635,74.39186416610575,0.1221274887255853,0.0839476082748308,4.878156479199504,4.29681851060871,-0.023612070246384755,0.488187800102473,0.12522471498692117,0.005055538818937316,0.12640098052641957,0.35619053800465195,-0.000332803959753155,0.0035981770319723316
2014-12-31,1.132700560849759e-16,1.132700560849759e-16,0.8599010367073837,0.019514038328441317,0.005674519825168168,2.7416500297994837,5.6086972580173144,3.4836208542059794,3.109714336704299,260.85998845631053,1685.0216998500623,0.042436102630675564,0.22342611835944412,0.19949161429377188,0.1250306997980715,0.015167796597045223,637.5680145407223,0.011787178159123222,0.005070517291751141,0.00439706444665327,0.2538030692300573,0.04261898929541582,0.7563494040779263,1.129249253353625e-16,0.530879473778851,63.0607457159478,0.149673664249973,0.09869670314097251,4.8896862321468895,3.7172773030932587,-0.020957359821053144,0.38350554636668155,0.18354082148247175,0.005070517291751141,0.19792828753324562,0.38021839721427375,0.004520208708233864,-0.0007446780973610402
2015-03-31,0.7204880352797607,0.11886382215903288,0.9575000531853815,0.019954981467227295,0.006438698653868668,3.0935990553778634,6.39227055297743,4.157823482509101,9.021178095386084,278.576133349374,1857.412983179859,0.047135115004211914,0.19139039401099014,0.19288533866273666,0.11795251086630217,-0.0019819111230600247,677.2440512928528,0.012862094287292876,0.0043941878393211785,0.003203700508203426,0.2229069250850002,0.0389864645381649,0.6910566075340607,1.1841423462255115e-16,0.4910083114754894,62.557618305126844,0.12480575547936949,0.08312780011702028,5.345883320852912,4.206262388928085,-0.03282157057239787,0.4260421504411028,0.17794148438595397,0.0043941878393211785,0.11545226297888148,0.3363321967627707,0.004637095553167155,0.002337248129896243
2015-06-30,11.730693894212797,4.788881576069061,7.915582270326022,0.41659966394389575,0.20126648414505635,3.958706962189828,35.53171454422437,16.874787544575963,25.34428940531109,1157.4158506789322,3972.3173424410725,0.4025209221334404,0.8303403625048057,1.3781486080730672,0.43327372101804096,0.0949102290737918,9019.702952911337,0.12495351422012914,0.04263895745891487,0.03593320789951209,0.4388648725291966,0.18816440842079002,1.0036402809969234,8.429283915692102e-16,2.011094796326496,947.0984831764227,0.2715764370160738,0.14412942957840288,22.624056810663113,344.68719376486155,-0.8118849912260461,5.078250097702841,1.1261850413979406,0.04263895745891487,0.9430545014569337,1.1293513364731416,-0.23732784655341513,0.11360370772016046
2015-09-30,7.3380028962003205,3.156987216025176,1.860735983534062,0.36871201521638425,0.16577233640424854,3.806342603583326,33.26926665467364,16.036204576234812,36.673933452408846,1169.9516350606275,4000.368322741001,0.34055256742161893,0.70238285716728,1.179990250158299,0.4115556929271297,0.08011024677538364,8959.416406116134,0.11125034726040199,0.037735660136681705,0.030908821430898063,0.41357353327243573,0.160503608853136,0.874563876551566,7.512367003313368e-16,1.8351081982466089,896.5476461346243,0.2402196909502223,0.1399770168333711,20.374820347380858,320.1205698735848,-0.806239649114491,4.199476243891617,1.011834330140675,0.037735660136681705,0.8191257106615325,1.0451323902356011,0.0878195265187794,0.07684549460307151
2015-12-31,8.94930656382991,3.733109861322467,6.840045494883914,0.39635492072347533,0.1498791703351671,2.8531397144770017,46.73350845488179,18.113664616725625,24.322376473640446,1378.9313204451103,4329.819033695305,0.28990705366868996,0.6157270895470144,1.1218576838675212,0.35371329665021567,0.12105743291218402,8742.322987268515,0.12696556297372427,0.04061959566366682,0.03249966125933706,0.6838040681538345,0.23405872320395907,1.1568037238353088,0.0017250147975057613,2.351646948965463,1027.3557371394015,0.17111158997500095,0.10788813856899411,30.694912552309983,297.13481820720153,-0.6917571687801559,3.705485319091226,1.0428260300063168,0.04061959566366682,0.7200223297758783,1.5335309334006917,-0.1548428025598673,0.10695401906055528
2016-03-31,7.642132176506895,3.188111361175434,6.413371821026286,0.4102205687304442,0.16437701640917105,3.3576359017949544,46.48821619861942,17.128891454196747,12.704971795809001,1593.380325456355,4847.775365646252,0.3126459765372,0.6769818767229092,1.145571289952188,0.2917666960810602,0.12797424578439667,10414.130393301337,0.13117408345247422,0.043103000654599544,0.03368633756884066,0.6345293853714503,0.24121642351005057,1.1259968829086988,0.5334422563768092,2.2698479412933383,1287.6422185739577,0.16848994011011043,0.09806871022777053,32.018695741676744,369.5841120572461,-0.7226244582134593,4.057989808919107,1.0811617679944365,0.043103000654599544,0.7751260820806356,1.4291221127236695,0.13078205751212832,0.12128534069025787
2016-06-30,12.0769652533677,5.483011439227219,10.968785744431576,0.47959397178411406,0.20113752773993387,3.5903463904532944,43.08061310755491,16.993543462224746,25.086582208825686,1855.3085826379315,4979.392764395948,0.3569273028016625,0.6344637003039991,1.2221380061371145,0.3523497661691144,0.11075620967380734,12016.956834726154,0.13619374697702738,0.045639580392189426,0.036576184265894755,0.593469672778036,0.19207151956347945,1.8081153720432694,0.8136285056100092,2.369640897828009,1409.0574547407002,0.20542370500336074,0.07980109680490763,29.64490870283105,311.69989568876656,-0.7713268289920645,4.899780370439169,1.1720453928519559,0.045639580392189426,0.8797427243147561,1.4549850919080702,0.020048259276212933,0.056256754905317646
