,price_to_earning,price_to_book,value_before_ebitda,roe,roa,days_receivable,days_inventory,days_payable,ebit_on_interest,earning_per_share,book_value_per_share,equity_on_total_asset,equity_on_liability,current_payment,quick_payment,eps_change,ebitda_on_stock,gross_profit_margin,operating_profit_margin,post_tax_margin,debt_on_equity,debt_on_asset,debt_on_ebitda,short_on_long_debt,asset_on_equity,capital_balance,cash_on_equity,cash_on_capitalize,cash_circulation,revenue_on_work_capital,capex_on_fixed_asset,revenue_on_asset,post_tax_on_pre_tax,ebit_on_revenue,pre_tax_on_ebit,payable_on_equity,ebitda_on_stock_change,book_value_per_share_change
2014-03-31,9.760115470114651e-16,9.760115470114651e-16,21.71689774455225,0.051214656163156916,0.03929232015627008,145.22522984401525,149.7409016754783,84.88580572401659,0.769399378800866,458.9457761849938,8425.19857522395,0.7219312840006806,4.085192414937652,2.7707145334476206,1.6868648379869544,-0.0825912511713374,829.9988104483125,0.16474112595448676,0.033641229801039674,0.048064494316306584,0.11401350978853643,0.09819109578761716,2.5667927396721693,1.613401409398835,1.3550866848440102,610.0629619669135,0.1257985333227237,0.1921461332183735,210.1047570987831,3.3510110517846114,-0.1696182979439188,0.5473756502160698,1.2249225011944196,0.033641229801039674,1.5314743356657672,0.3579482566839676,0.23294852528158264,-0.006075552480112864
2014-06-30,9.793849466310126e-16,9.793849466310126e-16,14.821606895709287,0.049122756091797184,0.03509608244346967,139.54825051934347,135.99229937016642,101.3984984609015,3.87686344320443,457.1528119894804,8466.986620555232,0.6833138866680087,3.125911005895724,2.3684195785355033,1.541336087436169,-0.10578446912803191,1025.8004206501394,0.14477601312410165,0.024076206400929744,0.01855961461841051,0.1977633315917236,0.10518453009071722,2.687940690385287,2.7425749770628856,1.4600423085602343,558.0856019608524,0.11381262003693533,0.1845566174766548,173.45297292031432,3.9149021038976164,-0.15953817302975795,0.5808627399644651,1.259082888322221,0.024076206400929744,-0.4790157837034796,0.4569692869078258,0.22808076832771595,-0.020942187814541012
2014-09-30,9.962456399054942e-16,9.962456399054942e-16,21.123808471112525,0.042584746922969666,0.03012776066048602,111.44482698416488,163.53453282772773,72.55275510242531,2.0451904248116852,387.7842335716915,8335.57070167219,0.6938451178874093,3.1977402872104315,2.319510425917017,1.2883589715892032,-0.12757130709258785,952.3575233532752,0.10187211624574039,0.01816824406731973,0.02301017219311655,0.2190504571426418,0.1075868470534742,3.3803460065490913,18.245379273269435,1.5472901784985325,589.3029865312802,0.09324032803234601,0.1304206980924233,202.38793002747,4.785240679728841,-0.154178910519619,0.6244280849748977,1.3904553339169818,0.01816824406731973,0.7450804568537482,0.4986192772385795,-0.061266014437141164,0.005475573422295799
2014-12-31,9.95588447133391e-16,9.95588447133391e-16,15.94457971311165,0.05479556646044672,0.03607414504642477,126.9718061810389,145.847020045793,71.38001144824032,18.216429709573564,533.9059481569092,8592.336919753647,0.6626745038464066,2.726939724888424,2.1303716065949954,1.2008982951472607,0.14224916286322262,1321.1968658230858,0.19950530934257282,0.13093566208989776,0.10525245612771485,0.25192235035153426,0.1792687973535106,2.9219509583162746,7.511061483115741,1.6365525191183088,571.9884102361926,0.08988235732662107,0.12838724462589782,201.5758720753916,4.896895043897558,-0.18040575356209598,0.6547782503651813,1.2505024400167808,0.13093566208989776,1.317988173942491,0.534851457186614,0.47520530732080857,0.024149378054759488
2015-03-31,31.48715038878867,0.9656868316766113,18.444674469798905,0.05240298255276538,0.03315401431303814,115.33034527105394,124.99572323975273,64.92190178989394,1.1390143215288222,544.2985634885639,8724.541120125708,0.6434471437603905,2.4369561501176524,1.8603929434446502,1.200877852376346,-0.03153851405010979,1343.1499251970267,0.10860432566661819,0.012010326942485765,0.003147305819348692,0.322836331773122,0.18158745891213895,3.9440952915731047,8.43346486354613,1.6607569392989294,427.8517146381184,0.12026657453325265,0.1460153149394812,175.25130289628737,4.907727800951071,-0.17182866326548518,0.7389132257204492,1.0299580390130199,0.012010326942485765,2.103721610672457,0.5468909642649525,-0.057545521416065865,0.004920654790645072
2015-06-30,26.36337605572182,0.902880573831085,17.72823203738374,0.05918810787849279,0.03693159250964426,116.7432524174628,122.46593011048341,57.47575970113358,5.0188996798409224,617.557062594457,8732.580681536823,0.6323266995157827,2.4732891841371725,2.0947006173925984,1.2448602236291773,0.022886987366096248,1529.6875832530447,0.1301036536827168,0.05119050426459699,0.028130231944498263,0.35481310939453753,0.1846755531049041,4.364090770999733,7.114909597879844,1.6789156182785598,495.4338816633125,0.11202851288283087,0.13307158304952482,181.66427284428045,4.882272540775688,-0.231380953803675,0.8125171756780861,0.866002555238016,0.05119050426459699,0.6595198885847596,0.6381153182052278,0.07132708998975598,-0.00821979129166128
2015-09-30,20.654758116619323,0.9049892605406945,12.037822960967,0.06870704118659987,0.041747134166799066,109.97473200911541,136.81896134064974,60.40534272706876,10.652840752936568,753.3555444354704,9358.2403275032,0.6101959144099184,2.1089843814530993,2.2163655783433867,1.345433814984542,0.11947082023878211,1931.0969095407427,0.1543790643169112,0.08380346894597711,0.03157443627224973,0.37441695894435806,0.17906038216315626,3.2623458427284198,7.287227777759423,1.7632907529515864,636.2107943655609,0.10680202960912934,0.12107427843178364,186.38649738639617,4.397542104056965,-0.31815946122185634,0.8066125693874797,1.1192324477947537,0.08380346894597711,0.4718460666486249,0.7561099278499365,0.2697450844934582,0.025158251962643326
2015-12-31,25.053060245649842,0.8865807499709292,13.77464338240625,0.06275918457513938,0.03685302803328591,117.6905150936106,117.14247730421464,47.93201712799338,28.423403462274706,741.1796594132458,9828.22968325267,0.6180205925994583,2.0659532656314545,2.062785735466836,1.302703478793148,-0.0621842888388566,2001.7678119730483,0.18892458070618715,0.11101097011528498,0.08037065541783245,0.40957560139459914,0.20315908614689238,3.7955826699187982,8.368320120957002,1.7947412534049718,606.2943590265555,0.11446057539299508,0.12119853619967456,186.92311025299924,4.368088493305771,-0.24852130408613693,0.898922463731238,1.2048747285902215,0.11101097011528498,0.839190050956946,0.7307268991434582,0.014972103183053498,0.04338667374789005
2016-03-31,28.090612964937073,1.0600860377347,12.796467139274501,0.060365534256878434,0.03574133792661392,92.78929357249451,120.96103637077375,33.717678691463135,2.088626758481527,711.0090871742975,9621.66567973388,0.6435493874512189,2.3943198499605027,2.0158235488015337,1.116254092730235,0.03521585229909746,2034.5795613055018,0.12673565409714554,0.03618276662093178,0.01187650542563506,0.41659331069681016,0.20713898014859305,3.3512934968759107,22.30137800955078,1.7038890801909952,555.0301274173531,0.09403495635055466,0.10474755743017523,180.99657533985868,5.239865622182541,-0.22477673733115544,0.8770021231573355,0.8483298818598827,0.03618276662093178,0.2507409227855358,0.6327198414343783,0.10892015766225835,-0.008534354827372614
2016-06-30,15.978717728616706,1.011507464508978,11.000815764571396,0.08392579621253668,0.0486308838993336,92.59715203430632,127.50199020240436,41.34054434127801,4.3880639169962175,959.5002763073549,9987.495601450062,0.6047895937913473,2.206078919696136,1.7940902330349915,1.0155105791507417,0.47241381710453056,2308.219917234105,0.13869671688969495,0.0593993688613716,0.08555240550551614,0.4161686116950114,0.20547875380646274,3.4464910281686136,18.39185166979113,1.8003373581227522,393.6745080939635,0.11102955409782227,0.12892089373061244,178.7492429178477,5.444379803142851,-0.25725629638674186,0.9312986761456755,1.1278710176215674,0.0593993688613716,2.436781824554829,0.7858151172227372,0.023380684694888264,0.02022312266257135
